"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9"
"23",23,1.18994538423709,1000,23,1.02395540066443,1000,23,29.0930466391461,1000,23,10.8807602897255,1000,23,1.11815051585088,1000,23,1.21814716459019,1000,23,1.2214985629638,1000,23,1.28144169250252,1000,23,1.49382235439486,1000,23,3.43545110521221,1000
"24",24,1.23168884547428,1000,24,1.17368212458442,1000,24,6.589414967832,1000,24,1.75978118207366,1000,24,1.16162998040204,1000,24,1.38844318920169,1000,24,1.18459127578843,1000,24,1.02347764047057,1000,24,1.12865603368398,1000,24,3.88576852627766,1000
"25",25,1.14272260986443,1000,25,1.18909933549787,1000,25,1.0008709250039,1000,25,1.3617464437815,1000,25,3.3857830354759,1000,25,0.888845028952035,1000,25,1.39519417809444,1000,25,3.69372511712062,1000,25,1.54586793727184,1000,25,30.9751608840622,1000
"26",26,1.04621727286586,1000,26,4.54417593650372,1000,26,1.27053896319585,1000,26,1.04498636457419,1000,26,1.20803288212578,1000,26,1.06854782417254,1000,26,1.47066239523765,1000,26,1.04459778185452,1000,26,2.02042715141757,1000,26,11.8387901330829,1000
"27",27,1.33502048035885,1000,27,1.32556852944691,1000,27,1.16218134576829,1000,27,2.36992410782027,1000,27,1.44076720346206,1000,27,1.17311877797267,1000,27,1.10683039893727,1000,27,1.10215302578519,1000,27,1.51758609339649,1000,27,24.467024783808,1000
"28",28,1.12380816381727,1000,28,1.08824414440953,1000,28,1.44282852862458,1000,28,1.22293478900326,1000,28,1.13319222878641,1000,28,1.24223403436946,1000,28,1.19025139166742,1000,28,1.40585672582059,1000,28,1.62455069385763,1000,28,7.59564866283261,1000
"29",29,2.06160364302045,1000,29,1.13331002817023,1000,29,1.24884599121198,1000,29,1.31782408857843,1000,29,1.05773835828716,1000,29,1.98337647244481,1000,29,3.27091391119033,1000,29,1.23392196342877,1000,29,2.46643273538546,1000,29,5.81300048505478,1000
"30",30,1.16363383586347,1000,30,1.62891035592123,1000,30,1.24461641062761,1000,30,1.15024746585243,1000,30,1.09299692050624,1000,30,1.17508254845844,1000,30,10.2014049773497,1000,30,1.13056384747739,1000,30,1.73598157279461,1000,30,21.2400472544942,1000
"31",31,1.59200367894925,1000,31,1.25696186354675,1000,31,1.12180846722302,1000,31,8.00140588095911,1000,31,2.623772856768,1000,31,1.74749849525229,1000,31,1.21019804878554,1000,31,3.07942647235656,1000,31,1.18040315139446,1000,31,5.62615487368981,1000
"32",32,0.912982017967073,1000,32,1.10295881710974,1000,32,1.21830565620681,1000,32,1.13997889310058,1000,32,1.23922527578597,1000,32,1.45017286680222,1000,32,1.3389223779658,1000,32,1.09081731517408,1000,32,1.45472799404299,1000,32,5.45042362049928,1000
"33",33,1.0305875465528,1000,33,1.9694331686193,1000,33,1.31043138753412,1000,33,1.17463353210957,1000,33,1.57487888169889,1000,33,1.35752229326019,1000,33,2.3459268868407,1000,33,1.94429785188627,1000,33,1.10905286746864,1000,33,4.69542803494497,1000
"34",34,1.09472042763239,1000,34,0.905555178180405,1000,34,1.51844492049385,1000,34,1.14854179568715,1000,34,1.05283015970252,1000,34,1.5834902472584,1000,34,1.85898868197766,1000,34,2.3984024653548,1000,34,1.03789555472707,1000,34,12.4628122342959,1000
"35",35,19.1647109975154,1000,35,1.14274282916124,1000,35,1.05535919399708,1000,35,1.04676885035584,1000,35,1.40826063772464,1000,35,2.30780282817716,1000,35,1.11002372923241,1000,35,1.83753187994741,1000,35,1.01900322073266,1000,35,12.0058331729866,1000
"36",36,1.23112698521669,1000,36,2.60338665116519,1000,36,1.32360649486151,1000,36,3.17516633233293,1000,36,1.30949109679369,1000,36,2.82899624205706,1000,36,1.17399518540378,1000,36,0.984284905358738,1000,36,1.20707784072295,1000,36,2.855295963911,1000
"37",37,1.24055098812395,1000,37,2.04394268682163,1000,37,1.02315305018273,1000,37,1.59533369261761,1000,37,1.28097038200795,1000,37,1.05798795157992,1000,37,1.2435444383186,1000,37,1.25782871438223,1000,37,1.30372866337522,1000,37,4.62793856388469,1000
"38",38,1.04740991531397,1000,38,1.37669647886602,1000,38,1.3270348293561,1000,38,1.49868843563517,1000,38,1.19840247178223,1000,38,1.13085761301713,1000,38,1.31220412519682,1000,38,1.57152017690404,1000,38,1.54677607890473,1000,38,4.09741562945599,1000
"39",39,1.15016996315065,1000,39,1.74293688447812,1000,39,1.23870610493554,1000,39,1.22166262073143,1000,39,1.24344851229264,1000,39,8.82121597369194,1000,39,2.69606176369848,1000,39,2.02537479240575,1000,39,1.52279744485606,1000,39,8.19643234804494,1000
"40",40,1.41211000000474,1000,40,1.05814560381424,1000,40,1.09857174765007,1000,40,1.14966482428072,1000,40,1.11019975653747,1000,40,1.62978126485259,1000,40,1.0651620508864,1000,40,1.3611741106666,1000,40,1.13327458768114,1000,40,4.14384288689499,1000
"41",41,1.53259886740954,1000,41,1.8010205550992,1000,41,1.19241427659166,1000,41,1.14814381794647,1000,41,1.4294919726399,1000,41,1.16169233685134,1000,41,1.89561374358857,1000,41,1.21857979272688,1000,41,1.25992603894945,1000,41,4.93239358179228,1000
"42",42,1.29435825168835,1000,42,1.10514976258973,1000,42,0.970701336940825,1000,42,1.75643078585027,1000,42,1.01295925868995,1000,42,1.14745116969322,1000,42,1.18912955552994,1000,42,1.32581774159408,1000,42,1.17868568748096,1000,42,32.0861548433694,1000
"43",43,1.13358514190007,1000,43,1.1826956058447,1000,43,1.04468700434454,1000,43,1.58204455651572,1000,43,1.98671470223826,1000,43,2.48745523041038,1000,43,1.65268423733774,1000,43,1.27143242599726,1000,43,1.1469622068809,1000,43,2.85833125066529,1000
"44",44,1.02356061869073,1000,44,1.21397758899385,1000,44,2.49536527454631,1000,44,1.39208375692218,1000,44,1.15698283558547,1000,44,1.34307085460446,1000,44,1.39919336414884,1000,44,2.43053415361168,1000,44,1.26204333418146,1000,44,4.07643024245716,1000
"45",45,1.0200596985931,1000,45,1.10048057300416,1000,45,1.48711047902105,1000,45,1.18834492569576,1000,45,1.09429196131786,1000,45,1.07564207053213,1000,45,1.55867795260653,1000,45,1.45197166731108,1000,45,1.1443459175403,1000,45,6.49262104049158,1000
"46",46,1.07114549974416,1000,46,1.06024860609451,1000,46,1.7907280709077,1000,46,2.43740893495719,1000,46,1.97326331133437,1000,46,1.1796689685636,1000,46,1.18958416369075,1000,46,1.10899724236137,1000,46,1.25982481281542,1000,46,5.0877637288634,1000
"47",47,0.970859546990525,1000,47,1.43767752253099,1000,47,1.10046712789092,1000,47,1.35700824603499,1000,47,1.28473781264967,1000,47,1.06227234083715,1000,47,3.99141259217609,1000,47,1.60683328453909,1000,47,1.1957204199175,1000,47,15.6481243031439,1000
"48",48,1.09765012753943,1000,48,1.18087509007942,1000,48,1.20423214613106,1000,48,1.12849880049138,1000,48,2.56115037265398,1000,48,1.1713518549919,1000,48,1.2149039918285,1000,48,2.73256500245606,1000,48,0.919013350797979,1000,48,13.1429195575878,1000
"49",49,1.11481827058453,1000,49,1.37791604358782,1000,49,1.30260121788639,1000,49,1.55546107402548,1000,49,1.31562993543127,1000,49,3.75535816849614,1000,49,1.21154458600092,1000,49,1.2568383668963,1000,49,1.30142324142008,1000,49,8.8532958042297,1000
"50",50,1.47512629822222,1000,50,1.13310679839972,1000,50,1.04339583433432,1000,50,1.19571393257274,1000,50,2.35325814048072,1000,50,1.09302846525715,1000,50,1.09752296496866,1000,50,1.23436968100433,1000,50,0.994061674990737,1000,50,2.99823947649987,1000
"51",51,1.06168758919546,1000,51,1.06495171578437,1000,51,1.34002776154698,1000,51,1.18722383709854,1000,51,1.5040925621109,1000,51,1.29586994377293,1000,51,2.35992742487634,1000,51,1.06779701375411,1000,51,1.14100207396179,1000,51,4.65322714424465,1000
"52",52,3.00563600821391,1000,52,3.48438343917314,1000,52,1.23464392289857,1000,52,1.04133568601945,1000,52,1.64110417312527,1000,52,1.107842948942,1000,52,30.2270949403727,1000,52,1.11556102247445,1000,52,1.13015780020967,1000,52,4.22888198381897,1000
"53",53,1.06967625994726,1000,53,1.2099480947689,1000,53,1.42054910480991,1000,53,1.08303847342427,1000,53,10.6927468333569,1000,53,1.29434072108944,1000,53,0.963058800819833,1000,53,1.40496899384972,1000,53,1.13411423076057,1000,53,16.6381628194893,1000
"54",54,3.23327614310039,1000,54,1.10098820738391,1000,54,1.21660932536039,1000,54,1.28520838736417,1000,54,6.9141928724523,1000,54,1.13505950040825,1000,54,1.27834307373128,1000,54,2.17001160310514,1000,54,6.36885025519487,1000,54,4.77293892378047,1000
"55",55,2.63837809111785,1000,55,1.74082685158839,1000,55,1.56764177086459,1000,55,1.24816843361336,1000,55,1.37974019381761,1000,55,1.0175417755631,1000,55,1.2359363305017,1000,55,2.94625868752565,1000,55,7.46607379642077,1000,55,15.3820778586183,1000
"56",56,1.31478550967731,1000,56,1.32186126896199,1000,56,2.02122205975449,1000,56,1.12704773981489,1000,56,1.32651894774008,1000,56,1.20782633427859,1000,56,1.17031617948749,1000,56,2.35947312338502,1000,56,1.10549219817699,1000,56,2.15556071538112,1000
"57",57,1.23744431794647,1000,57,1.08891413853312,1000,57,1.30892991669642,1000,57,1.06328285770521,1000,57,1.15610434942493,1000,57,1.26539379381265,1000,57,1.17534123311606,1000,57,1.11896882567252,1000,57,2.03001940239863,1000,57,9.07191613127134,1000
"58",58,1.2457306855186,1000,58,1.11650088665723,1000,58,1.66063964386805,1000,58,1.38022104718248,1000,58,1.28208666519561,1000,58,1.12391856093073,1000,58,2.06893460722168,1000,58,1.26976551967959,1000,58,1.03324201803697,1000,58,23.6222397361154,1000
"59",59,0.964614287357138,1000,59,1.07921858493644,1000,59,1.30131670422865,1000,59,1.00287603484616,1000,59,1.31357861270595,1000,59,1.82117046782787,1000,59,1.06378564886621,1000,59,1.61940226988646,1000,59,4.1962895172469,1000,59,19.4398744851239,1000
"60",60,1.38004731247864,1000,60,1.14867641139491,1000,60,1.1948514974136,1000,60,1.12854201652162,1000,60,1.55228271052643,1000,60,1.12347271585186,1000,60,1.28562777636166,1000,60,1.10617760144252,1000,60,4.21240164278072,1000,60,33.9573394305013,1000
"61",61,1.18726052563688,1000,61,22.6545635507198,1000,61,2.14072796469995,1000,61,1.01757045375418,1000,61,4.01627663307525,1000,61,1.4378754744365,1000,61,1.52523227039145,1000,61,1.69467926143199,1000,61,1.22784924480668,1000,61,3.14276393674719,1000
"62",62,1.22804609730264,1000,62,1.15774713314802,1000,62,1.11279106470307,1000,62,1.76962944663784,1000,62,0.949903554788302,1000,62,1.37688799554377,1000,62,7.90053266576769,1000,62,1.09018488365982,1000,62,1.54528651934379,1000,62,16.6099736432801,1000
"63",63,1.6448489763294,1000,63,0.996107856798553,1000,63,1.13204762250698,1000,63,1.44571597186641,1000,63,1.38223803465506,1000,63,2.3647400965479,1000,63,2.37242235153984,1000,63,1.62879034772088,1000,63,1.39190422867373,1000,63,4.59632835372042,1000
"64",64,4.4191970413065,1000,64,1.05322010761011,1000,64,1.33016943997893,1000,64,1.19339362537954,1000,64,1.49640605885815,1000,64,1.25585518657979,1000,64,1.34196134298707,1000,64,2.05272300378995,1000,64,1.50987826200259,1000,64,25.638494321905,1000
"65",65,1.13013542577381,1000,65,1.33069220173807,1000,65,1.34126792481738,1000,65,1.0584035825791,1000,65,1.34769178969293,1000,65,1.34568425585645,1000,65,1.0570540784034,1000,65,1.13477210167172,1000,65,1.10701852224752,1000,65,5.30021991494839,1000
"66",66,1.03805928778216,1000,66,1.07521715283027,1000,66,1.51603718821259,1000,66,1.64658171812092,1000,66,1.15236160256283,1000,66,1.1702620223081,1000,66,1.80500887687998,1000,66,0.959788246368653,1000,66,1.18232128002375,1000,66,2.30328825685956,1000
"67",67,1.17068284355964,1000,67,1.08463378554948,1000,67,1.66407160757178,1000,67,1.12624587178934,1000,67,1.29067269156571,1000,67,1.0950519025878,1000,67,1.14689391361569,1000,67,1.11192048393113,1000,67,1.46963265774776,1000,67,4.86849246257009,1000
"68",68,1.02512952479074,1000,68,1.52875419311957,1000,68,1.16399072081957,1000,68,1.12377101879736,1000,68,1.16872789767943,1000,68,1.62206063409845,1000,68,1.56337009279458,1000,68,1.66269465100295,1000,68,1.18580083877905,1000,68,17.786514204546,1000
"69",69,1.07185112681397,1000,69,1.48272492979522,1000,69,1.0944650346956,1000,69,1.17585398844803,1000,69,1.34234559925257,1000,69,1.14295833490521,1000,69,1.16226627011932,1000,69,1.05402666818819,1000,69,1.21285042406067,1000,69,5.28872467732114,1000
"70",70,1.00334608907616,1000,70,1.03858471047342,1000,70,2.03035630418382,1000,70,1.21405385329339,1000,70,1.3872049293647,1000,70,1.15486117177381,1000,70,1.23552038039746,1000,70,5.83621211759525,1000,70,1.43626164421853,1000,70,5.25258855523437,1000
"71",71,1.07553201915845,1000,71,1.67542113523054,1000,71,1.13796785022521,1000,71,1.01336815182181,1000,71,1.24843230223931,1000,71,1.14030571200121,1000,71,1.07361487095129,1000,71,1.25443443942259,1000,71,1.39828584119501,1000,71,4.65700290329841,1000
"72",72,3.13612667890474,1000,72,1.0071331514565,1000,72,1.40426285417589,1000,72,1.04469129229762,1000,72,1.08099505248632,1000,72,1.13288873279877,1000,72,4.86568817701829,1000,72,1.30123310217782,1000,72,1.23192118725036,1000,72,6.08809364458657,1000
"73",73,1.66316319365788,1000,73,1.2051226298764,1000,73,1.43062279690999,1000,73,0.939224043992487,1000,73,2.30079716571206,1000,73,1.272631567517,1000,73,1.2188725282043,1000,73,1.23999247806185,1000,73,1.78985937045935,1000,73,2.83825308611228,1000
"74",74,1.22096763067303,1000,74,4.60041003174305,1000,74,0.969058622478543,1000,74,1.37625955738497,1000,74,2.15255637592006,1000,74,1.08849302620422,1000,74,1.07331531448494,1000,74,1.33433479385635,1000,74,1.308297268958,1000,74,3.80710224498245,1000
"75",75,1.78251802549065,1000,75,1.17559684654216,1000,75,1.1896642607391,1000,75,0.981972930432916,1000,75,1.49682346867266,1000,75,4.94390042537145,1000,75,1.35060619545043,1000,75,1.41754897402016,1000,75,1.34821014171972,1000,75,31.6880197632062,1000
"76",76,1.27313208974041,1000,76,1.29629229015498,1000,76,1.34057056733309,1000,76,1.12306278349259,1000,76,1.46505629195294,1000,76,1.1535490471076,1000,76,1.07521175201875,1000,76,1.21320707890695,1000,76,1.43721101215567,1000,76,4.69003537531521,1000
"77",77,1.16795509480284,1000,77,1.08141116339718,1000,77,1.48676114284424,1000,77,1.22345331297362,1000,77,1.22331251840611,1000,77,1.28042716388365,1000,77,1.18320905278224,1000,77,1.1891038938011,1000,77,1.16190701521209,1000,77,5.25544891414215,1000
"78",78,1.10740218986067,1000,78,1.11448357114025,1000,78,1.66467622539698,1000,78,1.19208815721248,1000,78,1.12238460284602,1000,78,3.80281579344128,1000,78,1.18269913072661,1000,78,1.59017162234924,1000,78,1.07682279745841,1000,78,4.06732923922887,1000
"79",79,1.05588498727494,1000,79,1.28417937922156,1000,79,1.27656402385193,1000,79,1.45915913322754,1000,79,1.72490194745359,1000,79,1.16736056459663,1000,79,1.91537470407567,1000,79,1.23997363725003,1000,79,1.26227073492496,1000,79,11.4612221616824,1000
"80",80,1.04948277481328,1000,80,1.00383369660686,1000,80,1.40218312966926,1000,80,1.91907530235416,1000,80,1.27993751230476,1000,80,1.06994164955194,1000,80,1.400444860679,1000,80,1.30863348858527,1000,80,1.09193375925309,1000,80,6.12504665747187,1000
"81",81,1.0767169915351,1000,81,1.35686047092252,1000,81,1.10116841766199,1000,81,1.08260863364632,1000,81,1.78917145343389,1000,81,4.13004116327638,1000,81,1.81917666993856,1000,81,1.41553836671502,1000,81,1.91372030465403,1000,81,12.835373943433,1000
"82",82,1.1418275558792,1000,82,1.02450147110494,1000,82,1.15402705982367,1000,82,1.11251486697965,1000,82,1.96594799671869,1000,82,1.16647116701209,1000,82,1.24367199479744,1000,82,1.39561754673934,1000,82,1.27231156786351,1000,82,8.47274274117053,1000
"83",83,1.12290234231735,1000,83,1.17534523097559,1000,83,1.1263909223748,1000,83,1.11750372598709,1000,83,1.18711124038668,1000,83,1.25257496147669,1000,83,2.84903511519804,1000,83,1.13554388157291,1000,83,1.49570791809401,1000,83,22.0557137897137,1000
"84",84,1.03326336152897,1000,84,1.09070014905414,1000,84,0.992596580107903,1000,84,1.4983673632157,1000,84,1.43990227024534,1000,84,1.30395173022091,1000,84,1.2184524903057,1000,84,1.05466616911777,1000,84,1.28116088631916,1000,84,7.44217315768307,1000
"85",85,1.13487423648183,1000,85,1.24358835087106,1000,85,1.10578361884841,1000,85,1.20234744881491,1000,85,1.28937516875331,1000,85,1.08250166612779,1000,85,1.49097880162754,1000,85,1.10151972194596,1000,85,1.63945374807077,1000,85,3.52520382285543,1000
"86",86,1.16512299416238,1000,86,1.37133158843912,1000,86,1.20135106317711,1000,86,1.32762478004371,1000,86,1.70008917414446,1000,86,0.989971738804801,1000,86,1.25261306520975,1000,86,1.01866884137292,1000,86,1.1162991861803,1000,86,74.2735794945026,1000
"87",87,1.28389178402855,1000,87,2.1269223034382,1000,87,1.21654139422433,1000,87,1.39448551960948,1000,87,1.18348903351249,1000,87,1.83311033684033,1000,87,1.16970451458468,1000,87,1.20465760080734,1000,87,1.16394706591675,1000,87,5.8275265750452,1000
"88",88,1.58231412506278,1000,88,1.00109058711316,1000,88,1.43581159380015,1000,88,1.19071971127497,1000,88,1.33272263284059,1000,88,1.14354318472297,1000,88,1.40785354081142,1000,88,1.97239376339153,1000,88,1.10885507184044,1000,88,14.665974657551,1000
"89",89,1.2524522888277,1000,89,1.20347556791806,1000,89,2.42983438848902,1000,89,1.60347916937589,1000,89,1.08824156618637,1000,89,1.43450586144544,1000,89,1.07482680430989,1000,89,1.29186058155739,1000,89,0.972053726421736,1000,89,4.6445564602771,1000
"90",90,0.986019214110293,1000,90,12.8002289477155,1000,90,1.43552839787338,1000,90,1.27091743035046,1000,90,1.36263974699685,1000,90,1.56159238889872,1000,90,1.11317690902193,1000,90,1.20149812184755,1000,90,1.25954592020954,1000,90,5.807243071404,1000
"91",91,1.1478239765679,1000,91,1.04779315331637,1000,91,1.01762462072341,1000,91,1.07657958698376,1000,91,1.23269288732215,1000,91,1.41184593314096,1000,91,2.56476388483573,1000,91,1.69320865848893,1000,91,1.26269183210039,1000,91,3.0726255166748,1000
"92",92,2.70507588004879,1000,92,4.2707258847478,1000,92,1.1813207539716,1000,92,1.15360877211104,1000,92,1.18943222841459,1000,92,1.05313789963384,1000,92,1.24814586123742,1000,92,1.30285341525628,1000,92,1.32300749241798,1000,92,37.7360468353764,1000
"93",93,2.9013335841545,1000,93,1.06220330850359,1000,93,1.19070318810077,1000,93,1.53454545553442,1000,93,1.06687332269071,1000,93,1.07389366033304,1000,93,1.31032399339929,1000,93,1.46678238629709,1000,93,1.92563742030135,1000,93,7.52778722235729,1000
"94",94,1.28785425468709,1000,94,1.24411337817087,1000,94,1.3232271797656,1000,94,1.73993217716843,1000,94,1.21943849977695,1000,94,2.67069713202011,1000,94,1.15681277558546,1000,94,1.13829102959476,1000,94,0.971648478787458,1000,94,16.1664052625515,1000
"95",95,1.07014487848599,1000,95,1.19953519459935,1000,95,1.0960099785132,1000,95,1.42481058276452,1000,95,1.36346176457038,1000,95,1.31589386490158,1000,95,1.41869484131079,1000,95,1.17053035163639,1000,95,1.25700844192639,1000,95,3.70714243581502,1000
"96",96,2.11157454907121,1000,96,3.17530465226972,1000,96,1.18871258773024,1000,96,1.69329275547858,1000,96,0.955569120631065,1000,96,2.1312000676494,1000,96,1.43479862668541,1000,96,1.06619371143563,1000,96,1.69703707366213,1000,96,5.2069006470652,1000
"97",97,1.27472678652071,1000,97,1.14543782381043,1000,97,1.15792707730112,1000,97,1.74707468112583,1000,97,2.46647423561185,1000,97,1.04558219677965,1000,97,1.10313411019039,1000,97,1.59733988097281,1000,97,1.8731697926771,1000,97,15.1985553611607,1000
"98",98,1.02969461949902,1000,98,1.0188636199524,1000,98,1.20900020354233,1000,98,1.14672874205288,1000,98,1.57898382012974,1000,98,1.07122729690508,1000,98,1.1739915326714,1000,98,1.30963197016911,1000,98,10.0483097589407,1000,98,4.27436183380461,1000
"99",99,2.15535416636897,1000,99,1.10410051423265,1000,99,1.3402183721347,1000,99,1.25241385058186,1000,99,1.29593120162632,1000,99,2.16618912500847,1000,99,1.09507046270109,1000,99,1.30583847577947,1000,99,1.07289703681218,1000,99,10.0862203863681,1000
