"","replicate_id","overshoot_ratio","subsample","replicate_id","overshoot_ratio","subsample"
"226",226,1.48771733881908,5690,226,1.01179820218187,5690
"227",227,1.49468177283615,5690,227,1.53320538401899,5690
"228",228,1.1907690114157,5690,228,1.93797301520271,5690
"229",229,1.5194982741451,5690,229,1.3314447675791,5690
"230",230,1.99899093177394,5690,230,1.70292252054911,5690
"231",231,2.40497019913545,5690,231,1.29963236280776,5690
"232",232,1.09349510506862,5690,232,1.04921323026207,5690
"233",233,2.21119314546955,5690,233,1.43772169846041,5690
"234",234,2.02416269375943,5690,234,1.46486677782659,5690
"235",235,1.23291032047097,5690,235,1.3659618153223,5690
"236",236,1.51947217154724,5690,236,1.73260462570578,5690
"237",237,3.09002684678393,5690,237,1.29276807032248,5690
"238",238,2.26638366024848,5690,238,1.31066523126328,5690
"239",239,1.84760965650882,5690,239,1.1523474587767,5690
"240",240,1.50743732911773,5690,240,1.19091792085158,5690
"241",241,2.46918060098811,5690,241,1.40939861055881,5690
"242",242,1.44527748192342,5690,242,1.24994749971752,5690
"243",243,1.49097810161053,5690,243,1.38724933489743,5690
"244",244,4.81513453067355,5690,244,1.46635756265844,5690
"245",245,1.40809691686747,5690,245,1.15250258730459,5690
"246",246,1.32674990966148,5690,246,1.14305505540153,5690
"247",247,1.74325743171316,5690,247,1.12379246372996,5690
"248",248,1.9612071181147,5690,248,1.09908791025302,5690
"249",249,1.40137801999709,5690,249,1.14144460028538,5690
"250",250,1.5295660272875,5690,250,1.31482013441055,5690
"251",251,1.81300553239732,5690,251,1.60753651379687,5690
"252",252,1.54893794214928,5690,252,1.28150575126959,5690
"253",253,1.91827203431403,5690,253,1.4894119355715,5690
"254",254,1.16668793868096,5690,254,1.19305201756338,5690
"255",255,1.31056720721687,5690,255,1.33535299418607,5690
"256",256,1.54259666140077,5690,256,1.13146290643217,5690
"257",257,1.51780437091347,5690,257,1.15704666828327,5690
"258",258,1.46858757316245,5690,258,1.15370334916873,5690
"259",259,1.15513464311999,5690,259,1.14045460399612,5690
"260",260,1.63394122678011,5690,260,1.2359778188924,5690
"261",261,1.6660210191313,5690,261,1.54185623622083,5690
"262",262,1.19218801774008,5690,262,1.11983369340218,5690
"263",263,1.50654569068269,5690,263,1.23203437213953,5690
"264",264,1.9085807048994,5690,264,1.36379009430764,5690
"265",265,1.11094084890258,5690,265,1.19433274291923,5690
"266",266,1.69622988914616,5690,266,1.38731766296725,5690
"267",267,1.3596546301446,5690,267,1.09937972549435,5690
"268",268,1.60611814878573,5690,268,1.21880278095223,5690
"269",269,1.26450754753818,5690,269,1.22106752711438,5690
"270",270,1.37562238430227,5690,270,1.19965746560482,5690
"271",271,1.4692004116246,5690,271,1.32577043287694,5690
"272",272,1.70366146739648,5690,272,1.20172126042236,5690
"273",273,1.11851359127533,5690,273,1.60367187932209,5690
"274",274,1.47369777551468,5690,274,1.37461192264179,5690
"275",275,1.45947002079556,5690,275,2.08533084361736,5690
"276",276,1.413535956928,5690,276,1.141890562771,5690
"277",277,1.21929515831722,5690,277,1.28495546549309,5690
"278",278,1.53713964389278,5690,278,1.21726960043163,5690
"279",279,1.17234068022151,5690,279,1.36801821158352,5690
"280",280,1.77616949622645,5690,280,1.96282919928934,5690
"281",281,1.27495989950451,5690,281,1.23773794987772,5690
"282",282,1.34363697500115,5690,282,1.13337956990643,5690
"283",283,1.63774763581813,5690,283,1.44640883831123,5690
"284",284,1.83605339112471,5690,284,1.1788013239495,5690
"285",285,1.45614062769619,5690,285,1.32868180649053,5690
"286",286,1.29834770723769,5690,286,1.34305017398863,5690
"287",287,1.31106772803451,5690,287,1.2323068896812,5690
"288",288,1.40274702496167,5690,288,1.28875818101887,5690
"289",289,1.71725021877539,5690,289,1.22092366630776,5690
"290",290,1.52146808062401,5690,290,1.24912018838154,5690
"291",291,2.10390554378566,5690,291,1.64470136010769,5690
"292",292,1.56176251904675,5690,292,1.58606114024719,5690
"293",293,1.60311343670702,5690,293,1.194554046389,5690
"294",294,1.93255180543038,5690,294,1.07796396591537,5690
"295",295,2.35649426154487,5690,295,1.19326626702914,5690
"296",296,1.34967246082899,5690,296,1.81750882356682,5690
"297",297,1.19196912472496,5690,297,1.27476186817259,5690
"298",298,1.4448902476972,5690,298,1.14513825111183,5690
"299",299,1.39372049396831,5690,299,1.32505334038341,5690
"300",300,1.37635962210154,5690,300,1.22043183718454,5690
"301",301,1.646298170985,5690,301,1.09825213865997,5690
"302",302,1.29733579532995,5690,302,1.25106974715319,5690
"303",303,1.77279190765699,5690,303,1.81885696580551,5690
"304",304,1.37053079946133,5690,304,1.14721807340416,5690
"305",305,1.50894711704071,5690,305,1.62001861828113,5690
"306",306,1.34910748424543,5690,306,1.24657428042473,5690
"307",307,1.68231897213237,5690,307,1.33572856493589,5690
"308",308,2.09308411654178,5690,308,1.58031879261891,5690
"309",309,1.28011269369825,5690,309,1.53837455721558,5690
"310",310,1.37476317547852,5690,310,1.29698211830368,5690
"311",311,2.25922680592323,5690,311,1.76258674799058,5690
"312",312,1.79523001143627,5690,312,1.17183077522685,5690
"313",313,1.30840319846147,5690,313,1.45374085258944,5690
"314",314,1.95122681882596,5690,314,1.15259901704182,5690
"315",315,2.04235890512238,5690,315,1.34281026123802,5690
"316",316,1.15622656960394,5690,316,1.05460824339468,5690
"317",317,1.23746300766782,5690,317,1.17681345812514,5690
"318",318,1.44462981342499,5690,318,1.25623596572401,5690
"319",319,1.37208018474722,5690,319,1.07118777529314,5690
"320",320,1.01646853772261,5690,320,1.05402991249944,5690
"321",321,0.602889129608767,5690,321,1.01217808625674,5690
"322",322,1.43273159335002,5690,322,1.1079161626228,5690
"323",323,0.830052943025987,5690,323,1.01612635782785,5690
"324",324,0.510411177098682,5690,324,1.06765764380318,5690
"325",325,0.595467505969642,5690,325,0.943644106975097,5690
"326",326,0.747870584365792,5690,326,1.20866975748331,5690
"327",327,0.551266160820294,5690,327,1.0503479874762,5690
"328",328,1.75838393116315,5690,328,1.34455828126706,5690
"329",329,1.27854376061497,5690,329,1.33184142422591,5690
"330",330,1.79576367549216,5690,330,1.74766534761403,5690
