"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9","replicate_id.10","undershoot_ratio.10","subsample.10","replicate_id.11","undershoot_ratio.11","subsample.11","replicate_id.12","undershoot_ratio.12","subsample.12","replicate_id.13","undershoot_ratio.13","subsample.13","replicate_id.14","undershoot_ratio.14","subsample.14","replicate_id.15","undershoot_ratio.15","subsample.15","replicate_id.16","undershoot_ratio.16","subsample.16","replicate_id.17","undershoot_ratio.17","subsample.17","replicate_id.18","undershoot_ratio.18","subsample.18","replicate_id.19","undershoot_ratio.19","subsample.19"
"21",21,1.00888610281129,1000,21,1.06595715225095,1000,21,1.05613879241782,1000,21,1.01237154582825,1000,21,0.870260755856727,1000,21,1.02327887493029,1000,21,1.04088823488935,1000,21,1.20199239910481,1000,21,1.15951016595112,1000,21,5.47837894124251,1000,21,1.07244836772871,1000,21,1.3371973196785,1000,21,1.28051972508229,1000,21,1.12182016595014,1000,21,1.24665043682211,1000,21,1.19424193621143,1000,21,1.15493412406231,1000,21,1.14254343690134,1000,21,1.13054716189583,1000,21,2.48145722247518,1000
"22",22,0.949248239321107,1000,22,0.931357867065077,1000,22,1.09620641060218,1000,22,1.18624715613241,1000,22,1.02446052997482,1000,22,1.203109130471,1000,22,1.15191319284386,1000,22,1.03234310891931,1000,22,1.24638671066973,1000,22,5.52471056397049,1000,22,1.25997210947479,1000,22,1.18439524869718,1000,22,1.13541223571513,1000,22,1.06880434516048,1000,22,1.17007625897425,1000,22,1.24833413964042,1000,22,1.11852298453462,1000,22,1.01700327620693,1000,22,0.947712920777448,1000,22,3.37781023955227,1000
"23",23,1.06545954103416,1000,23,1.41648518430922,1000,23,1.27544194981016,1000,23,1.08888635279333,1000,23,1.51777923439881,1000,23,1.00957962350884,1000,23,1.2133307443222,1000,23,1.10326909075446,1000,23,1.02760980364423,1000,23,10.5828346691045,1000,23,1.02076562225785,1000,23,0.991013735682081,1000,23,1.22990702634763,1000,23,1.063508672862,1000,23,1.09035863736992,1000,23,1.29315898532867,1000,23,1.13687797559457,1000,23,1.01798671738936,1000,23,1.08348030768113,1000,23,2.37413818659507,1000
"24",24,1.35959907441205,1000,24,1.12094586140382,1000,24,1.21443212248606,1000,24,1.32309431605658,1000,24,1.10381450239204,1000,24,1.09082560351256,1000,24,1.15041956156914,1000,24,1.19036009002312,1000,24,1.15845033209738,1000,24,525.738222185425,1000,24,1.11643750805752,1000,24,1.06655639543246,1000,24,1.23327561507634,1000,24,1.21053977552927,1000,24,1.32024209612267,1000,24,1.16884873962125,1000,24,1.10670474654571,1000,24,1.14490681529342,1000,24,1.03984635806322,1000,24,1.90787221813512,1000
"25",25,1.09585324491577,1000,25,1.06851863405512,1000,25,1.08590706497067,1000,25,1.12678025411641,1000,25,1.08530762731174,1000,25,0.988032836159834,1000,25,1.16466757373447,1000,25,1.3296137739784,1000,25,1.52972948122732,1000,25,59.6797053268032,1000,25,1.01074356198819,1000,25,1.25513226285225,1000,25,1.25438539725151,1000,25,1.03833333540132,1000,25,1.11137443719137,1000,25,1.03306518802849,1000,25,1.54909459059961,1000,25,1.36712661633873,1000,25,1.23095081813502,1000,25,1.71824605953199,1000
"26",26,1.02056773619256,1000,26,1.1484600438618,1000,26,1.42919905994035,1000,26,1.02699098378912,1000,26,1.08969262551643,1000,26,1.13184208167606,1000,26,1.0893955209029,1000,26,0.971272610496316,1000,26,1.14481540098748,1000,26,3.26014001737601,1000,26,1.10561918198356,1000,26,1.1955485999322,1000,26,1.20201518248976,1000,26,0.957550996679554,1000,26,1.020293632377,1000,26,1.11474797280486,1000,26,1.10225955710187,1000,26,1.05029422943315,1000,26,1.2290693667476,1000,26,1.71523672043803,1000
"27",27,1.16393834725372,1000,27,1.01662479876576,1000,27,1.17209574210219,1000,27,1.4199081920403,1000,27,1.02612969639064,1000,27,1.03439231966995,1000,27,0.939320173237182,1000,27,1.15610196578905,1000,27,0.964164691176071,1000,27,10838536404.6946,1000,27,0.876148230474537,1000,27,1.08536088603425,1000,27,1.40764076145535,1000,27,1.40583595737159,1000,27,1.02347653945013,1000,27,1.01792662864115,1000,27,1.1036462828703,1000,27,1.11669026744221,1000,27,1.17117594437152,1000,27,2.6131874291056,1000
"28",28,1.18960258422367,1000,28,1.13851985450402,1000,28,1.17720232484896,1000,28,1.17798800551399,1000,28,1.34986023627502,1000,28,1.16323096393561,1000,28,1.13872095276522,1000,28,1.11449175965963,1000,28,1.22496457372135,1000,28,4.3482164662747,1000,28,1.05707490034671,1000,28,0.980489860056307,1000,28,1.16509317171293,1000,28,1.27841549902278,1000,28,1.37306177810933,1000,28,0.942183816883629,1000,28,1.0397961897759,1000,28,1.17031814431856,1000,28,1.12735058203701,1000,28,1.49099964805558,1000
"29",29,1.0793973994349,1000,29,1.02802052620598,1000,29,0.957241260032855,1000,29,1.16389404256878,1000,29,1.65595563252171,1000,29,1.17542832143926,1000,29,1.01754099874492,1000,29,0.996257450962948,1000,29,1.0852714545517,1000,29,14.4150804647794,1000,29,1.01505473705006,1000,29,0.840230936742054,1000,29,1.1113100894871,1000,29,1.0100927798565,1000,29,1.20430049989698,1000,29,1.03361294246985,1000,29,1.33062990288005,1000,29,1.19811347287584,1000,29,0.967669121042599,1000,29,2.82603696129446,1000
"30",30,1.11195863340672,1000,30,1.24358610628,1000,30,1.09570820916066,1000,30,1.12288039448664,1000,30,0.980518715933933,1000,30,1.13977903009874,1000,30,0.920446577972689,1000,30,1.42644622743134,1000,30,1.45482488107366,1000,30,7.86456246624459,1000,30,1.01682381284014,1000,30,1.09452614468042,1000,30,1.07671245942141,1000,30,1.68876278041842,1000,30,1.39432950510203,1000,30,0.916173190239747,1000,30,1.15509504900749,1000,30,1.11112469835738,1000,30,1.12497100458629,1000,30,2.79704077400994,1000
"31",31,0.944655558176099,1000,31,1.34713982452986,1000,31,1.00664393577909,1000,31,1.12362187285609,1000,31,0.988103952708062,1000,31,1.18251142179778,1000,31,0.917704258780517,1000,31,1.07457588372078,1000,31,0.990752365867265,1000,31,2.74452728833743,1000,31,1.25417681457341,1000,31,1.08409471214274,1000,31,1.25358093702409,1000,31,1.11985475656303,1000,31,1.31732142442913,1000,31,1.13191854217644,1000,31,1.11585935022524,1000,31,1.2337336189641,1000,31,1.04013274726314,1000,31,3.33259462298825,1000
"32",32,1.26905881868596,1000,32,0.869970561705181,1000,32,1.28853753012479,1000,32,1.17740182559369,1000,32,1.16447128982852,1000,32,0.932523764829055,1000,32,1.13773600366851,1000,32,1.05641470596443,1000,32,1.49345801982346,1000,32,6.03831457978186,1000,32,0.994229795510979,1000,32,1.0817318324801,1000,32,1.19041458349073,1000,32,1.21133987397184,1000,32,1.34021077342195,1000,32,1.12087347569127,1000,32,1.06955775064065,1000,32,1.10628830843326,1000,32,1.07147166647209,1000,32,2.59578937541568,1000
"33",33,1.26080942021755,1000,33,1.14748603810667,1000,33,0.986581860180406,1000,33,0.949279044079245,1000,33,1.11384610688543,1000,33,1.18404489823052,1000,33,1.00313544862818,1000,33,1.35777777139741,1000,33,1.15810192109024,1000,33,10.1898975212301,1000,33,1.20600863463348,1000,33,1.11508715221479,1000,33,1.11977573182964,1000,33,1.5845044520267,1000,33,1.03535356281473,1000,33,1.28316134993545,1000,33,1.25225088840314,1000,33,1.564266326356,1000,33,1.02902219746155,1000,33,2.00441490260835,1000
"34",34,1.15243896454503,1000,34,1.2571646310758,1000,34,1.47407113059921,1000,34,1.01504380256831,1000,34,1.06541523191208,1000,34,0.953696859241056,1000,34,1.60177604957805,1000,34,0.98209856855619,1000,34,1.14826222874436,1000,34,19.3710299758539,1000,34,1.2282350537217,1000,34,1.16656010817439,1000,34,1.02058681214253,1000,34,1.09182070343719,1000,34,1.04540019012166,1000,34,1.08621344202261,1000,34,0.830545885975568,1000,34,1.16811528848784,1000,34,1.07878929886925,1000,34,1.71046811458094,1000
"35",35,1.05785432896942,1000,35,0.843373425951056,1000,35,1.07069587599843,1000,35,0.928344363124398,1000,35,1.05699900659131,1000,35,1.3165824422943,1000,35,1.28741903176454,1000,35,1.02541550839519,1000,35,1.22776668892574,1000,35,72.9427734320179,1000,35,1.22549752747666,1000,35,1.12290129754606,1000,35,1.16370088153923,1000,35,1.13632522368315,1000,35,1.55723072401471,1000,35,1.54100315435735,1000,35,1.09777406278114,1000,35,1.17477705129861,1000,35,1.01765197147533,1000,35,1.83042830827029,1000
"36",36,1.1476513898737,1000,36,1.27145698871587,1000,36,1.05661761662844,1000,36,1.06802340239812,1000,36,1.09077822310697,1000,36,0.997063204695384,1000,36,1.50936193242196,1000,36,1.0574258293453,1000,36,1.11552428418498,1000,36,190.826789892873,1000,36,0.967547846738041,1000,36,1.04382532702996,1000,36,1.17428044222723,1000,36,1.12687380126786,1000,36,1.0446673812663,1000,36,1.14443866325792,1000,36,1.13400779861766,1000,36,1.04221958062347,1000,36,1.07771893333374,1000,36,1.71298172396896,1000
"37",37,1.07220838646439,1000,37,1.01583871140993,1000,37,1.13449618032265,1000,37,1.11058005021005,1000,37,1.08223687302398,1000,37,1.14998843275,1000,37,1.03550720174116,1000,37,1.08028368171581,1000,37,1.10362943630938,1000,37,8.54191424872515,1000,37,1.06920068048098,1000,37,1.23887217825927,1000,37,1.14705427734787,1000,37,1.03167922686331,1000,37,0.992536397792342,1000,37,1.15312382352501,1000,37,0.883761803329438,1000,37,1.07007310062066,1000,37,1.27416388665685,1000,37,1.84312086442234,1000
"38",38,0.912858614208804,1000,38,1.24999625999869,1000,38,1.03173297571629,1000,38,1.03532000688137,1000,38,1.06801992193496,1000,38,0.899631233636421,1000,38,1.40120884168994,1000,38,1.20926237387798,1000,38,1.32700615478316,1000,38,3.50730274376746,1000,38,1.05591981327847,1000,38,1.08775857258084,1000,38,1.06083946058632,1000,38,1.16826664721782,1000,38,1.30375054910229,1000,38,1.01261114865964,1000,38,1.025822759825,1000,38,0.981579404976347,1000,38,1.13952698016081,1000,38,3.04348913753072,1000
"39",39,1.13127157805088,1000,39,0.99145346484142,1000,39,1.14722912883369,1000,39,1.05013918505404,1000,39,1.40269767192045,1000,39,1.02496090206678,1000,39,1.00468561695383,1000,39,1.09981277916785,1000,39,1.14719543006215,1000,39,2.75610985502325,1000,39,1.22427873527203,1000,39,1.16123826382326,1000,39,0.962430145151515,1000,39,0.886196968205961,1000,39,1.16694989665354,1000,39,0.989060709684581,1000,39,1.12178081910201,1000,39,1.07897605552853,1000,39,1.08210392615887,1000,39,2.65497797604739,1000
