"","replicate_id","overshoot_ratio","subsample","replicate_id.1","overshoot_ratio.1","subsample.1","replicate_id.2","overshoot_ratio.2","subsample.2","replicate_id.3","overshoot_ratio.3","subsample.3","replicate_id.4","overshoot_ratio.4","subsample.4","replicate_id.5","overshoot_ratio.5","subsample.5","replicate_id.6","overshoot_ratio.6","subsample.6","replicate_id.7","overshoot_ratio.7","subsample.7","replicate_id.8","overshoot_ratio.8","subsample.8","replicate_id.9","overshoot_ratio.9","subsample.9","replicate_id.10","overshoot_ratio.10","subsample.10","replicate_id.11","overshoot_ratio.11","subsample.11","replicate_id.12","overshoot_ratio.12","subsample.12","replicate_id.13","overshoot_ratio.13","subsample.13","replicate_id.14","overshoot_ratio.14","subsample.14","replicate_id.15","overshoot_ratio.15","subsample.15","replicate_id.16","overshoot_ratio.16","subsample.16","replicate_id.17","overshoot_ratio.17","subsample.17","replicate_id.18","overshoot_ratio.18","subsample.18","replicate_id.19","overshoot_ratio.19","subsample.19"
"21",21,0.509724740719031,1000,21,1.22355759198833,1000,21,1.42206331303214,1000,21,1.39550990186858,1000,21,1.10238932441373,1000,21,1.49566556487726,1000,21,1.70649098639115,1000,21,1.43175057348612,1000,21,1.43584708509992,1000,21,1.858159121366,1000,21,1.00525323045302,1000,21,1.62903182099012,1000,21,1.68641024800385,1000,21,1.3045489011077,1000,21,1.08893837721448,1000,21,1.54919056599323,1000,21,1.06908162122503,1000,21,1.46810243201496,1000,21,1.06422484806995,1000,21,1.12204354635549,1000
"22",22,0.862869731610824,1000,22,1.31693685473677,1000,22,1.22948876837177,1000,22,1.18485309353349,1000,22,1.15814717811294,1000,22,1.29900713641023,1000,22,1.28364112387775,1000,22,1.47198228894389,1000,22,0.98858402090605,1000,22,1.23870861088716,1000,22,1.019465365753,1000,22,1.06284704044068,1000,22,1.21320525550019,1000,22,1.04150934179367,1000,22,1.17967580694859,1000,22,1.50831132545871,1000,22,1.13725486045181,1000,22,1.13702272142857,1000,22,1.20231321213454,1000,22,1.27909758539583,1000
"23",23,0.508253555618143,1000,23,1.03185435093545,1000,23,1.51952370714843,1000,23,1.31960407985052,1000,23,1.19564754588239,1000,23,1.58791512195379,1000,23,1.12791167464737,1000,23,1.46770816318602,1000,23,1.33889036737446,1000,23,2.41837353573176,1000,23,1.31646579234547,1000,23,1.25423562448822,1000,23,1.28641517061769,1000,23,1.23577835349826,1000,23,1.37128386037982,1000,23,1.78297228528952,1000,23,1.30501674543511,1000,23,1.38317868030957,1000,23,1.62992558209955,1000,23,1.09858403300434,1000
"24",24,0.0333904958917705,1000,24,1.30924998315928,1000,24,1.62478351907655,1000,24,1.19217634471079,1000,24,1.53769209482927,1000,24,1.24752948903142,1000,24,1.2192378632913,1000,24,1.70556029133427,1000,24,1.68210379304045,1000,24,1.58256820909459,1000,24,1.33445505522529,1000,24,1.22528146868938,1000,24,1.3399263224628,1000,24,1.28187977342719,1000,24,1.26156729697943,1000,24,1.43804384683191,1000,24,1.09685140656821,1000,24,1.39323289018157,1000,24,1.39570814674057,1000,24,1.49754542965988,1000
"25",25,0.441745006443993,1000,25,1.31054566180763,1000,25,1.47208619904056,1000,25,1.56905924775321,1000,25,1.21973588440272,1000,25,1.44752342445054,1000,25,1.31236061986851,1000,25,1.5585310572045,1000,25,1.20197651658861,1000,25,2.25591992433753,1000,25,0.882011531503601,1000,25,1.17538562429764,1000,25,1.19641849920869,1000,25,1.69137645187893,1000,25,1.03675825748326,1000,25,1.8462978497431,1000,25,1.09657411138252,1000,25,1.08897515646562,1000,25,1.18358636704866,1000,25,1.66186766091828,1000
"26",26,0.690793889116395,1000,26,1.13184232478617,1000,26,1.46486789937389,1000,26,1.27587117340455,1000,26,1.1056548559788,1000,26,1.27969363260288,1000,26,1.06095119259235,1000,26,1.72898919545752,1000,26,1.06206931062094,1000,26,1.97074805588519,1000,26,1.05845063401264,1000,26,1.33123247856899,1000,26,1.52285127409793,1000,26,1.18972339220024,1000,26,1.2202813626756,1000,26,1.35008072999757,1000,26,1.08989038926622,1000,26,1.53355097841773,1000,26,1.28180515123883,1000,26,0.940334876557508,1000
"27",27,0.434243209252763,1000,27,1.3029503709513,1000,27,1.22010122360668,1000,27,0.994476129583138,1000,27,1.54822022518285,1000,27,1.292011399726,1000,27,1.12254671635927,1000,27,1.1973458898568,1000,27,1.45315407537161,1000,27,1.80079473967694,1000,27,1.43883483723959,1000,27,1.43222517363534,1000,27,1.14475858661015,1000,27,1.39458007054464,1000,27,1.45865475029899,1000,27,1.64822806139966,1000,27,1.24903776664304,1000,27,1.16411837223096,1000,27,1.23841549731247,1000,27,1.18180741914615,1000
"28",28,0.579738131315916,1000,28,1.21891764334991,1000,28,1.1867904555185,1000,28,1.17095040216133,1000,28,1.20077066273045,1000,28,1.18458645125335,1000,28,1.23689919465781,1000,28,1.3808525289664,1000,28,1.39942971053451,1000,28,1.72556690015381,1000,28,1.22852832002004,1000,28,1.35584373820818,1000,28,1.29757865502736,1000,28,1.30059248082576,1000,28,1.20279263750183,1000,28,1.4950083150574,1000,28,1.2686716400515,1000,28,1.35579018679518,1000,28,1.26948365027466,1000,28,1.56409645571358,1000
"29",29,0.753920979334475,1000,29,1.21887076716299,1000,29,1.25253836223298,1000,29,1.33029361198548,1000,29,1.03060947574742,1000,29,1.46966148989041,1000,29,1.08088626465804,1000,29,1.1444887881022,1000,29,1.23647900030874,1000,29,1.99510341459935,1000,29,0.921443818562145,1000,29,1.21951274257314,1000,29,1.31184937254571,1000,29,1.30661086165037,1000,29,1.04451522343995,1000,29,2.13796598709304,1000,29,1.21068359718795,1000,29,1.04287041484114,1000,29,1.49603022227204,1000,29,1.54707534409984,1000
"30",30,0.0102870662700435,1000,30,1.15847339748095,1000,30,1.3417342322583,1000,30,1.33181932421757,1000,30,1.22098401558916,1000,30,1.67214662448802,1000,30,1.16273348792639,1000,30,1.85980904584351,1000,30,1.06659337807911,1000,30,1.84269911523516,1000,30,1.35945068712354,1000,30,1.5043482011655,1000,30,1.3060987144245,1000,30,1.47609982101706,1000,30,1.4016836917467,1000,30,1.7654048647624,1000,30,1.50980332662944,1000,30,1.34682054878787,1000,30,1.33020063702527,1000,30,1.54340150478561,1000
"31",31,0.588065406856911,1000,31,1.21991814760546,1000,31,1.24303027982579,1000,31,1.52713136508658,1000,31,1.26961546590639,1000,31,1.15811427692973,1000,31,1.10483515527207,1000,31,1.2729818461364,1000,31,1.93918375324966,1000,31,1.48270291212457,1000,31,1.07259305413662,1000,31,1.30330982630899,1000,31,1.0180264561464,1000,31,1.68131839604053,1000,31,1.36312487428609,1000,31,1.2550652710941,1000,31,1.36650272997838,1000,31,1.22217356016274,1000,31,1.24798988065931,1000,31,1.14766495874264,1000
"32",32,0.468718029788696,1000,32,1.17457227976274,1000,32,0.972952858534681,1000,32,1.50645738145266,1000,32,1.3100216747293,1000,32,1.19659024008853,1000,32,1.48602030638678,1000,32,1.50111538608439,1000,32,1.15911139817345,1000,32,2.0887662608066,1000,32,1.30592505264743,1000,32,1.35873633917451,1000,32,1.256331221736,1000,32,1.40112825312929,1000,32,1.26627292638772,1000,32,1.58682392845913,1000,32,1.13699083359935,1000,32,1.13132011082621,1000,32,1.30612259119992,1000,32,1.10988024169622,1000
"33",33,0.755253855655758,1000,33,1.2872587980532,1000,33,1.2135896524426,1000,33,1.29801972801382,1000,33,1.45490845655249,1000,33,1.35753654401784,1000,33,1.17873089364659,1000,33,1.45376192911792,1000,33,1.36057106484428,1000,33,1.69239309792316,1000,33,1.06815326704018,1000,33,1.13969478058023,1000,33,1.04996836464336,1000,33,1.47535174073008,1000,33,1.33759392934745,1000,33,1.45791420570589,1000,33,1.26871945492694,1000,33,1.49877425804616,1000,33,1.32516386266829,1000,33,1.23315994993775,1000
"34",34,0.650388258729056,1000,34,1.2904980194058,1000,34,1.15140060494648,1000,34,1.37690777808795,1000,34,1.22049468314372,1000,34,1.43893091073349,1000,34,1.40422724596198,1000,34,1.66246229592033,1000,34,1.26318352624297,1000,34,1.32116857979015,1000,34,1.11598220288717,1000,34,1.11323473672525,1000,34,1.06650240011856,1000,34,1.11019142395005,1000,34,1.17930818007332,1000,34,1.38869189760615,1000,34,1.11887219893603,1000,34,1.14036582993168,1000,34,1.10310600324357,1000,34,1.30426147958588,1000
"35",35,0.738836028478768,1000,35,1.32569972411267,1000,35,1.25918333206478,1000,35,1.07319542916454,1000,35,1.06726384532353,1000,35,1.18345817836495,1000,35,1.31681903977722,1000,35,1.37171705393272,1000,35,1.49738969504072,1000,35,1.79869921056478,1000,35,1.19009138775887,1000,35,1.46242955074563,1000,35,1.11515720991233,1000,35,1.23874192281228,1000,35,1.12497794840356,1000,35,1.40365952163068,1000,35,1.25819199282566,1000,35,1.20194095219599,1000,35,1.15728341066218,1000,35,1.18840937489373,1000
"36",36,0.691202216604334,1000,36,1.45097478954936,1000,36,1.26772885404416,1000,36,1.47420226579904,1000,36,1.48835723720072,1000,36,1.53904392256096,1000,36,1.19825750777343,1000,36,1.38609901750816,1000,36,1.2382415423601,1000,36,1.60397261252859,1000,36,1.07444144476801,1000,36,1.40072477530691,1000,36,1.21520564864054,1000,36,1.33704173266005,1000,36,1.15885962604058,1000,36,1.20216335690357,1000,36,1.09884211419661,1000,36,1.10861943103044,1000,36,1.52821565331699,1000,36,1.11861575884862,1000
"37",37,0.414487199726757,1000,37,1.353475263016,1000,37,1.35337644194323,1000,37,1.36954892962217,1000,37,1.63182962603748,1000,37,1.40189809434677,1000,37,1.64130230714593,1000,37,1.44689757085015,1000,37,0.935169693980069,1000,37,1.39739310188077,1000,37,0.8826471198847,1000,37,1.29700907797117,1000,37,1.99870490274088,1000,37,1.16903386121523,1000,37,1.37446962221976,1000,37,1.57517102282272,1000,37,1.41171945091155,1000,37,1.29464121393844,1000,37,1.42172120494439,1000,37,1.2489073888161,1000
"38",38,0.631602117130248,1000,38,1.29291776652958,1000,38,1.16786194710851,1000,38,1.18644047922855,1000,38,1.41959985314166,1000,38,1.2997641930941,1000,38,1.46983070174967,1000,38,1.27044890109597,1000,38,1.89970412426849,1000,38,1.93046511036551,1000,38,1.2757250803254,1000,38,1.13993802181455,1000,38,1.09416700828842,1000,38,1.44137215226798,1000,38,1.28456774474411,1000,38,1.62449430963518,1000,38,1.41899183344362,1000,38,1.1884349374344,1000,38,1.26167963524759,1000,38,1.38520262566813,1000
"39",39,0.538980106464935,1000,39,1.14420224911576,1000,39,1.19073684267779,1000,39,1.40751670797137,1000,39,1.25806596617936,1000,39,2.19494985931984,1000,39,1.24718934706283,1000,39,1.09218917707682,1000,39,1.52670922173889,1000,39,1.65620875380401,1000,39,1.20994629167624,1000,39,1.21579470321573,1000,39,1.19237751767376,1000,39,1.24960759363625,1000,39,1.32395399038481,1000,39,1.38701943776217,1000,39,1.45719426350341,1000,39,1.58735084649412,1000,39,1.22033131198467,1000,39,1.04418503352743,1000
"40",40,0.46956121772625,1000,40,1.3568914730024,1000,40,1.21073590289742,1000,40,1.2031541891248,1000,40,1.00144641961911,1000,40,1.51977900445901,1000,40,1.12435186790098,1000,40,1.45862415533622,1000,40,1.8091584309026,1000,40,1.86202301456295,1000,40,1.37814758612625,1000,40,1.02323786274076,1000,40,1.64294697537875,1000,40,1.2612196148902,1000,40,1.22738824860027,1000,40,1.24835796029217,1000,40,1.77627170665151,1000,40,1.12071645711161,1000,40,1.2381851352529,1000,40,1.14551806730581,1000
"41",41,0.643488106329064,1000,41,1.23228929722226,1000,41,1.39386658163739,1000,41,1.0947018928078,1000,41,1.27919747363694,1000,41,1.31574385799952,1000,41,1.72156807744806,1000,41,1.22536489171987,1000,41,1.75322467499474,1000,41,1.96178083689633,1000,41,1.28563481682952,1000,41,1.0684062379307,1000,41,1.1954735795637,1000,41,1.24476638988416,1000,41,1.15355289781758,1000,41,1.33564827310612,1000,41,1.02707470042631,1000,41,1.20922049758334,1000,41,1.42794095963744,1000,41,1.2366720809184,1000
"42",42,0.681605597328198,1000,42,1.07967047143229,1000,42,1.08713908117424,1000,42,1.0604304485715,1000,42,1.18541165434008,1000,42,1.33959457988898,1000,42,1.37544853003303,1000,42,1.6003852618818,1000,42,1.45713123367437,1000,42,1.84709530392834,1000,42,1.25526391300352,1000,42,1.16283828469228,1000,42,1.15817788502725,1000,42,1.47757262766991,1000,42,1.23887596108641,1000,42,1.50767845992392,1000,42,1.33918366268302,1000,42,1.36355989224903,1000,42,1.11089679068364,1000,42,1.31970654869256,1000
"43",43,0.118173607958499,1000,43,1.2562215632596,1000,43,1.36417875225359,1000,43,0.967783919670917,1000,43,1.55160870893186,1000,43,1.20860765902538,1000,43,1.20674665363485,1000,43,1.25732023710068,1000,43,1.18936735616116,1000,43,2.04914540393004,1000,43,1.0137819001549,1000,43,1.76097286230692,1000,43,1.15010189885836,1000,43,1.21937227001268,1000,43,1.43104575180844,1000,43,1.12979596902654,1000,43,1.21588751635544,1000,43,1.21109695378145,1000,43,1.13868686876003,1000,43,1.09023426933674,1000
"44",44,0.567023848000046,1000,44,1.36071835209841,1000,44,1.47796667770271,1000,44,1.05524460175909,1000,44,1.04395818935873,1000,44,1.35102606255162,1000,44,1.22691172900098,1000,44,1.16815200258725,1000,44,1.21433864708353,1000,44,1.79341910700099,1000,44,1.15938863304075,1000,44,1.31282862252809,1000,44,1.46720881836138,1000,44,1.21064255049577,1000,44,1.27530446201577,1000,44,1.92503828635274,1000,44,1.20777974994294,1000,44,1.17699986962606,1000,44,0.949516139788641,1000,44,1.41637477479658,1000
"45",45,0.499771416538543,1000,45,1.16809724355862,1000,45,1.09171509408008,1000,45,1.13855332377233,1000,45,1.31900103424492,1000,45,1.28108470401223,1000,45,1.02900612823246,1000,45,1.3710084468449,1000,45,1.39313091199945,1000,45,1.90617069054492,1000,45,0.959794901003364,1000,45,1.27015724897104,1000,45,1.18663590941782,1000,45,1.12417079980492,1000,45,0.961487333668349,1000,45,1.52974127324018,1000,45,1.18504876688681,1000,45,1.2428140951136,1000,45,1.15094577056084,1000,45,1.43816405412061,1000
"46",46,0.732632010987574,1000,46,1.12692218873782,1000,46,1.26417090477294,1000,46,1.52488488478524,1000,46,1.09545058159574,1000,46,1.46151870153812,1000,46,1.0702184812142,1000,46,1.36266641761498,1000,46,1.40141523780271,1000,46,1.5790536774711,1000,46,1.11041442601826,1000,46,1.20795757982131,1000,46,1.16187698828127,1000,46,1.37023589264717,1000,46,1.08488868561658,1000,46,2.37351405438465,1000,46,1.09496663988891,1000,46,1.14483025341779,1000,46,1.2557439386682,1000,46,1.41722663645282,1000
"47",47,0.861693972268199,1000,47,1.28597620454746,1000,47,1.29238370276255,1000,47,1.69376345078077,1000,47,1.50227870576644,1000,47,1.45865859772854,1000,47,1.18076217262496,1000,47,1.13519189506816,1000,47,1.31140937948751,1000,47,1.57534930927065,1000,47,1.27560851466173,1000,47,1.32666793564104,1000,47,1.24169465290494,1000,47,1.42835347063248,1000,47,1.02803476210055,1000,47,1.54276613402904,1000,47,1.09589051014205,1000,47,1.13683669517129,1000,47,1.10256031788037,1000,47,1.14067200728523,1000
