"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9","replicate_id.10","undershoot_ratio.10","subsample.10","replicate_id.11","undershoot_ratio.11","subsample.11","replicate_id.12","undershoot_ratio.12","subsample.12","replicate_id.13","undershoot_ratio.13","subsample.13","replicate_id.14","undershoot_ratio.14","subsample.14","replicate_id.15","undershoot_ratio.15","subsample.15","replicate_id.16","undershoot_ratio.16","subsample.16","replicate_id.17","undershoot_ratio.17","subsample.17","replicate_id.18","undershoot_ratio.18","subsample.18","replicate_id.19","undershoot_ratio.19","subsample.19"
"21",21,2.14146385303488,1000,21,1.11843532292486,1000,21,0.957944139661795,1000,21,0.986577583901635,1000,21,0.896804856978173,1000,21,1.08529937751714,1000,21,1.64015895741559,1000,21,0.915360268191582,1000,21,1.2732947981721,1000,21,1.45831955210074,1000,21,16.7749489906142,1000,21,0.81436010568502,1000,21,0.900453646722833,1000,21,0.743750853495383,1000,21,2.93454418966023,1000,21,1.86803407974553,1000,21,2.05351339172788,1000,21,1.10261957628074,1000,21,5.3977778937445,1000,21,1.70204693421732,1000
"22",22,1.10677362018852,1000,22,0.904883883790728,1000,22,1.06057745304525,1000,22,1.108653281671,1000,22,0.918068734066886,1000,22,1.02381511492304,1000,22,1.38833215894814,1000,22,0.972767701231201,1000,22,0.976823698417713,1000,22,2.63830005508155,1000,22,4.04900725531693,1000,22,0.968292418307659,1000,22,3.69477752287327,1000,22,1.74390966662376,1000,22,1.85910204303557,1000,22,0.881894370573452,1000,22,0.839017182549451,1000,22,1.11431938496803,1000,22,1.29993722424991,1000,22,2.52911556655682,1000
"23",23,0.94992509717754,1000,23,0.928891289989686,1000,23,1.15043029978778,1000,23,1.17580545387867,1000,23,1.00822970896489,1000,23,1.07892229381253,1000,23,1.17941800653625,1000,23,2.70357485240089,1000,23,1.11571444297137,1000,23,1.28905283474706,1000,23,0.896923222493886,1000,23,0.875341981176699,1000,23,0.981599802500652,1000,23,1.49831511973972,1000,23,0.873897184577989,1000,23,1.97683555972815,1000,23,0.969782068740689,1000,23,2.54831648369062,1000,23,1.53893491475264,1000,23,4.39901490948072,1000
"24",24,0.886232321595179,1000,24,0.970625958168118,1000,24,0.931441395353369,1000,24,1.00271500482523,1000,24,1.2310883046219,1000,24,1.00024394384905,1000,24,0.944283875282106,1000,24,2.24239172783788,1000,24,1.24637576003968,1000,24,1.43195409860346,1000,24,1.26969300650994,1000,24,0.89026725398205,1000,24,1.01433966248827,1000,24,0.892588064045858,1000,24,1.42352302600211,1000,24,0.897963293942582,1000,24,0.872172316465295,1000,24,1.09008105217391,1000,24,1.41633391524017,1000,24,8.30190980468062,1000
"25",25,0.970452570674636,1000,25,0.871316855546827,1000,25,0.963033258732401,1000,25,0.885766028631657,1000,25,0.952682535108538,1000,25,1.76948640575083,1000,25,1.10816022253256,1000,25,0.806444853305972,1000,25,1.14649863460973,1000,25,1.35232939750718,1000,25,2.58702583911315,1000,25,1.50327817774488,1000,25,0.957835558102025,1000,25,5.56072570366279,1000,25,1.87483165861941,1000,25,0.898796218521055,1000,25,1.33343331425318,1000,25,1.51210976351024,1000,25,2.56929299869859,1000,25,6.52944276429965,1000
"26",26,1.08067408914863,1000,26,0.973193255593279,1000,26,1.16448247617026,1000,26,0.934251238473326,1000,26,0.916702768415829,1000,26,0.927683514323774,1000,26,0.867001741687598,1000,26,0.868126111243901,1000,26,1.05492463095601,1000,26,1.23804790916634,1000,26,1.01968661104003,1000,26,0.81374462656218,1000,26,1.00739279765054,1000,26,1.02689832909876,1000,26,1.25610450767013,1000,26,2.21591858887608,1000,26,2.62253869152037,1000,26,4.24598017106617,1000,26,1.25766733524436,1000,26,1.28377992708777,1000
"27",27,1.09141790538564,1000,27,0.90483001117761,1000,27,0.988794156496638,1000,27,0.838632362300485,1000,27,1.10015812468823,1000,27,0.938189561128496,1000,27,0.975178761413986,1000,27,0.994795383944961,1000,27,1.03290721137177,1000,27,1.46258596215837,1000,27,0.887136941511543,1000,27,1.01845677405477,1000,27,3.83494683341172,1000,27,0.925271836828366,1000,27,1.86046943190685,1000,27,2.83115755151013,1000,27,1.38833357758158,1000,27,1.72815137626062,1000,27,1.20995623761204,1000,27,2.55081319430595,1000
"28",28,0.729073892664076,1000,28,1.05538335717067,1000,28,1.11081784896394,1000,28,0.940682866250915,1000,28,1.0690794711995,1000,28,1.08640085669407,1000,28,1.05644851865761,1000,28,1.14269678882561,1000,28,1.26900520001781,1000,28,1.1262330943,1000,28,0.81257778234795,1000,28,0.910509385157788,1000,28,1.48645698289957,1000,28,0.892064985619986,1000,28,4.21838992243104,1000,28,1.98132644908915,1000,28,1.83224046222266,1000,28,2.12815209252743,1000,28,0.911472230429873,1000,28,5.9360267811393,1000
"29",29,1.29850561821921,1000,29,0.971464083244252,1000,29,0.851622730430582,1000,29,1.83219812350661,1000,29,0.968165350370884,1000,29,0.944998591709367,1000,29,1.16882657648842,1000,29,1.11365924488899,1000,29,1.03259426734637,1000,29,1.18820087757707,1000,29,0.903478064611479,1000,29,0.82719462718394,1000,29,1.24025991496326,1000,29,1.51078467531973,1000,29,0.916555318452833,1000,29,1.21657052600035,1000,29,1.46028111226701,1000,29,1.79023573441323,1000,29,1.2673785671777,1000,29,4.2647251025365,1000
"30",30,1.23090774050233,1000,30,1.85726753706947,1000,30,0.896290584715739,1000,30,1.03126165565902,1000,30,0.982093952481668,1000,30,0.9138003269082,1000,30,1.06098277431629,1000,30,1.01014832424516,1000,30,2.24500479638127,1000,30,1.39283819469397,1000,30,1.01465588570378,1000,30,1.17614872152688,1000,30,0.940967482035179,1000,30,1.22972730582555,1000,30,2.4191563660291,1000,30,1.30414924486685,1000,30,25.9963770477145,1000,30,13.4061024738889,1000,30,2.91859938731397,1000,30,2.22616653175304,1000
"31",31,1.14142925839901,1000,31,1.80527713497829,1000,31,1.10731502894704,1000,31,0.868075591965745,1000,31,1.00649416988387,1000,31,1.06321421896107,1000,31,0.87450371325093,1000,31,1.03432958916135,1000,31,0.995452224129759,1000,31,1.32708640212024,1000,31,1.1114688542975,1000,31,1.29718787601064,1000,31,2.54847911036404,1000,31,1.02771827927893,1000,31,1.65026601822086,1000,31,4.07525391765589,1000,31,2.06366793765082,1000,31,1.68227571783624,1000,31,2.76394243911652,1000,31,3.36947658618626,1000
"32",32,0.926098800374031,1000,32,1.56006714548448,1000,32,0.962659806126019,1000,32,1.11009981285793,1000,32,0.976678881591893,1000,32,0.901818630194583,1000,32,1.08204134317947,1000,32,1.22824865542092,1000,32,1.42216375834166,1000,32,1.30762840826834,1000,32,0.92356493468549,1000,32,1.88308509372658,1000,32,1.24990868238869,1000,32,0.826161575185431,1000,32,3.06845135442337,1000,32,1.70853502203763,1000,32,0.995731244273323,1000,32,0.958310489190916,1000,32,2.31085316240191,1000,32,4.49647476536208,1000
"33",33,0.76196349082467,1000,33,0.85618869375624,1000,33,0.923207092114052,1000,33,1.16012224891269,1000,33,1.16309314466792,1000,33,0.960297791677214,1000,33,0.868215266397614,1000,33,1.05942489147711,1000,33,1.32797192572591,1000,33,1.4410532802881,1000,33,0.956658727478767,1000,33,0.907666966969283,1000,33,1.01715791078753,1000,33,3.80550541963295,1000,33,1.94237660022157,1000,33,2.50761982609726,1000,33,0.86823759988927,1000,33,2.63110109197002,1000,33,1.00366756209864,1000,33,3.88126669634197,1000
"34",34,0.971476722932736,1000,34,0.986666180550888,1000,34,1.0727699542112,1000,34,1.08592187770553,1000,34,0.86407072337168,1000,34,1.24145837261057,1000,34,1.1653250896997,1000,34,1.03961823959802,1000,34,1.22049879200981,1000,34,1.78848261386886,1000,34,0.854651569072412,1000,34,3.92218651197136,1000,34,0.9114935955812,1000,34,0.993880092270324,1000,34,2.11510916889415,1000,34,1.00037171795546,1000,34,0.88073651949829,1000,34,1.8706459144349,1000,34,2.41784482903961,1000,34,2.04740943917105,1000
"35",35,1.09955251506479,1000,35,1.03125081962792,1000,35,1.54617154157958,1000,35,1.02261723437746,1000,35,1.01722973250677,1000,35,1.19987902615861,1000,35,1.09354035411222,1000,35,1.10046092870603,1000,35,1.1492340822617,1000,35,1.63893563581833,1000,35,0.995976293845608,1000,35,0.944083900562123,1000,35,2.2840604964671,1000,35,1.75642600826704,1000,35,0.919440850196294,1000,35,4.19111048971418,1000,35,1.87781295791526,1000,35,1.4686135572128,1000,35,4.0651113064866,1000,35,5.78535150007394,1000
"36",36,0.912894889043722,1000,36,1.38597748140653,1000,36,1.06398789006165,1000,36,0.883997771713822,1000,36,1.32103535273797,1000,36,1.03469773895445,1000,36,1.21709740958006,1000,36,1.22922160231432,1000,36,0.989361603300377,1000,36,1.33570955502203,1000,36,1.4819463904749,1000,36,1.08783222098871,1000,36,2.1900315894474,1000,36,0.893561002920892,1000,36,0.701092782381918,1000,36,1.4576582310649,1000,36,0.818575851139014,1000,36,1.07030870348795,1000,36,0.966717158986994,1000,36,4.31888775248922,1000
"37",37,0.852389701155253,1000,37,0.882750222849323,1000,37,1.02724826715789,1000,37,0.937365044574413,1000,37,1.64414671947403,1000,37,0.994373932921841,1000,37,0.917966419086066,1000,37,1.33185208354592,1000,37,1.28260237280386,1000,37,1.46899816304982,1000,37,7.51445967636093,1000,37,1.30800969529798,1000,37,0.838429293952863,1000,37,1.11090400789477,1000,37,0.984044861075893,1000,37,1.65388582882754,1000,37,1.81727324456063,1000,37,2.14726841201121,1000,37,1.19136246214409,1000,37,6.05928869268438,1000
"38",38,2.84177414548809,1000,38,0.868161336822192,1000,38,1.31345053563308,1000,38,1.31760339755175,1000,38,0.903803677645531,1000,38,0.933700666535592,1000,38,0.952072886106012,1000,38,1.0746474816207,1000,38,1.47230331431688,1000,38,1.57216708078039,1000,38,0.940779095374026,1000,38,1.10587485571975,1000,38,0.952461769525719,1000,38,2.42706971531378,1000,38,0.919668170955086,1000,38,0.938216621249455,1000,38,0.917658806265701,1000,38,3.76438337537445,1000,38,21.0768715868051,1000,38,4.43965804377762,1000
"39",39,1.56042588195868,1000,39,1.33425157489221,1000,39,1.00174418559726,1000,39,0.927490028208726,1000,39,0.956302541313357,1000,39,1.79538977300865,1000,39,1.0012813469868,1000,39,1.16218062123197,1000,39,1.08031993878869,1000,39,2.00576942904805,1000,39,1.00133633572243,1000,39,0.937714983247511,1000,39,1.16081022921506,1000,39,0.920442462475221,1000,39,0.904192242721858,1000,39,6.38845716148725,1000,39,4.00987402766219,1000,39,1.16324774079827,1000,39,5.13908751419493,1000,39,6.02185531491722,1000
"40",40,0.78967669705563,1000,40,3.20201924738966,1000,40,0.997502719329041,1000,40,1.02150357261116,1000,40,1.01618872723275,1000,40,0.880705762370095,1000,40,1.17955153839402,1000,40,0.854117746065944,1000,40,1.1389900872145,1000,40,1.11669047618758,1000,40,0.892152958658476,1000,40,1.73121365846641,1000,40,2.20135688449873,1000,40,0.887565286314251,1000,40,1.11981915868642,1000,40,0.947888304564261,1000,40,0.816273403881388,1000,40,3.84363681599983,1000,40,3.88400954520502,1000,40,2.40843740260735,1000
"41",41,1.00650393713045,1000,41,0.959422735931172,1000,41,1.26099819253273,1000,41,0.937343598431238,1000,41,1.16262497574989,1000,41,1.01252423962233,1000,41,0.993798161533566,1000,41,1.05056152827686,1000,41,1.05917906552318,1000,41,1.49225776597084,1000,41,1.26186416353173,1000,41,0.925168351751669,1000,41,1.71563978961429,1000,41,3.60518058955057,1000,41,1.78132454885862,1000,41,0.926141087014283,1000,41,5.58801181616352,1000,41,5.01289818324176,1000,41,1.07488959520222,1000,41,4.03542866612128,1000
"42",42,0.891678614547186,1000,42,1.01233418505666,1000,42,0.945056884415172,1000,42,1.15437518020644,1000,42,1.31063516900938,1000,42,0.836050656844782,1000,42,1.11130206259663,1000,42,0.984065221539474,1000,42,1.26428234342303,1000,42,1.53667236413434,1000,42,1.90685833039949,1000,42,0.992822877025872,1000,42,0.956863586594668,1000,42,0.967229920371315,1000,42,1.16935816187979,1000,42,2.49273657280429,1000,42,1.07023879838263,1000,42,3.86327141322916,1000,42,2.56744154837876,1000,42,2.70488403854517,1000
"43",43,0.819773425368639,1000,43,1.01230797550954,1000,43,1.19098192986241,1000,43,1.00109794036659,1000,43,1.00326354210672,1000,43,1.46130330865087,1000,43,1.31714498250811,1000,43,1.06218944986101,1000,43,1.53245422978876,1000,43,1.7927264573679,1000,43,0.86735455022745,1000,43,0.988821187572735,1000,43,1.11196129296054,1000,43,3.27415483311132,1000,43,2.27354876290883,1000,43,2.8885398362548,1000,43,2.33908047720917,1000,43,3.06997323850711,1000,43,4.4520871977373,1000,43,2.0050864055772,1000
"44",44,1.10003231623249,1000,44,0.995457326622514,1000,44,1.01247374049448,1000,44,1.17709083855564,1000,44,0.932634280370742,1000,44,0.893432324628613,1000,44,1.08032339724443,1000,44,0.902790586319568,1000,44,1.58712548117574,1000,44,1.10825170870469,1000,44,1.16047431917465,1000,44,0.930278801538653,1000,44,0.935077488277583,1000,44,0.969710770709391,1000,44,1.56685505701504,1000,44,3.44377821830729,1000,44,10.6654444689854,1000,44,0.934996281564092,1000,44,2.20687527552596,1000,44,5.42042653280738,1000
"45",45,0.8534712437352,1000,45,0.882463464621876,1000,45,1.05009678063996,1000,45,1.0036759250483,1000,45,0.746539804591954,1000,45,0.996628447264584,1000,45,1.0236124758582,1000,45,0.832221562927436,1000,45,1.18865164887037,1000,45,1.30020125326513,1000,45,0.941260697506659,1000,45,0.775659410198263,1000,45,1.008790144676,1000,45,1.53890749095607,1000,45,0.90671061523162,1000,45,1.99243628864182,1000,45,1.00394910804883,1000,45,3.32182985382091,1000,45,2.67869247283874,1000,45,6.09507031075482,1000
"46",46,1.05036241448753,1000,46,0.911559269514661,1000,46,0.865170684765017,1000,46,1.02300019309727,1000,46,1.08776430092298,1000,46,1.06752033302942,1000,46,1.21682670911838,1000,46,0.899705933880658,1000,46,1.75283159718855,1000,46,1.18711602015005,1000,46,0.887062004452872,1000,46,1.22344834257106,1000,46,15.1589887956098,1000,46,0.928622026151094,1000,46,0.883356774348323,1000,46,2.61988801079967,1000,46,0.984303421324018,1000,46,1.88367551216506,1000,46,1.05027240513147,1000,46,4.4792392310615,1000
"47",47,1.12117630248819,1000,47,0.855456291361005,1000,47,1.07984555486987,1000,47,1.05288343161646,1000,47,1.05149332912273,1000,47,0.923966012695314,1000,47,0.944948569868303,1000,47,1.04292089480343,1000,47,0.961267327406913,1000,47,1.27431228567373,1000,47,0.992742867015366,1000,47,1.90374508750837,1000,47,1.02249070738336,1000,47,0.906639228804304,1000,47,2.23641786989236,1000,47,1.96552747425011,1000,47,1.40003529286873,1000,47,1.36971935561417,1000,47,0.9389462738132,1000,47,2.13969372773737,1000
