"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9","replicate_id.10","undershoot_ratio.10","subsample.10","replicate_id.11","undershoot_ratio.11","subsample.11","replicate_id.12","undershoot_ratio.12","subsample.12","replicate_id.13","undershoot_ratio.13","subsample.13","replicate_id.14","undershoot_ratio.14","subsample.14","replicate_id.15","undershoot_ratio.15","subsample.15","replicate_id.16","undershoot_ratio.16","subsample.16","replicate_id.17","undershoot_ratio.17","subsample.17","replicate_id.18","undershoot_ratio.18","subsample.18","replicate_id.19","undershoot_ratio.19","subsample.19"
"30",30,0.885267842233275,1000,30,1.01065782326661,1000,30,1.18486240107394,1000,30,2.6849079833808,1000,30,1.21053348837309,1000,30,1.24659511780261,1000,30,1.13189184820057,1000,30,1.09872529818629,1000,30,1.31221038632781,1000,30,1585134.49188186,1000,30,1.11824427445383,1000,30,5.34179785889303,1000,30,0.808782369180279,1000,30,1.04819393582565,1000,30,1.04269089955309,1000,30,1.17492861122991,1000,30,1.37868262335309,1000,30,0.781236555445176,1000,30,7.33544804613802,1000,30,3.82160050625197,1000
"31",31,0.97382753241694,1000,31,1.13266097551559,1000,31,1.3912149175019,1000,31,2.06115863885529,1000,31,1.18609520175394,1000,31,1.58654772357537,1000,31,0.929380337134681,1000,31,1.15298425660066,1000,31,0.951334487053788,1000,31,272973.549156136,1000,31,0.866083637462111,1000,31,0.976142281572543,1000,31,0.883857846436418,1000,31,2.84527953122637,1000,31,1.11729819052484,1000,31,1.14255363014827,1000,31,1.80810792409869,1000,31,2.91174958179202,1000,31,2.12519255789244,1000,31,2.1216652797588,1000
"32",32,0.972735296238223,1000,32,0.992509198572242,1000,32,0.903136499894791,1000,32,0.721167077473837,1000,32,0.937741990258849,1000,32,1.05807376917645,1000,32,1.22837005296861,1000,32,0.954467332567746,1000,32,1.16822420824548,1000,32,70801.5494011269,1000,32,2.47824457834669,1000,32,0.854486174239186,1000,32,1.05601206377015,1000,32,1.94003895000924,1000,32,0.972469031442467,1000,32,1.87552761895733,1000,32,1.00898169549026,1000,32,0.848758599460672,1000,32,2.00609013523958,1000,32,1.78818349034765,1000
"33",33,4.45470592400681,1000,33,0.804106700879912,1000,33,1.01450353920226,1000,33,0.95406889768418,1000,33,0.894337046130987,1000,33,1.03453472355173,1000,33,0.916982715702915,1000,33,1.02873186054349,1000,33,1.01365580393427,1000,33,1750218.64623072,1000,33,0.942471049280383,1000,33,2.087088374779,1000,33,0.934874842885365,1000,33,2.08756393546908,1000,33,5.62012931390065,1000,33,0.961381692664548,1000,33,0.86464174791937,1000,33,0.816680343685358,1000,33,1.14046566436803,1000,33,2.87225175711009,1000
"34",34,0.799216186668396,1000,34,0.89320860769877,1000,34,1.06971259561819,1000,34,0.781506171193617,1000,34,1.13996856746065,1000,34,0.955225234843728,1000,34,2.86447368972443,1000,34,0.853213974175672,1000,34,1.04472796587378,1000,34,10263018.9597923,1000,34,1.06805356817329,1000,34,0.925565980784257,1000,34,0.956280010938862,1000,34,1.05827071879895,1000,34,3.15160800727001,1000,34,0.885832513006394,1000,34,0.704400913918244,1000,34,2.80192392642371,1000,34,2.99625829423799,1000,34,5.2941288128125,1000
"35",35,1.45611003463765,1000,35,1.00444439442629,1000,35,1.22927541452989,1000,35,1.04903839715425,1000,35,0.970303463723499,1000,35,0.997415939750718,1000,35,1.04232134960974,1000,35,1.05015579618398,1000,35,1.35156234396146,1000,35,38548138945.1191,1000,35,0.939962613658918,1000,35,1.57162546988277,1000,35,1.08556424666695,1000,35,1.64613893950061,1000,35,0.945256501462409,1000,35,0.943650573681033,1000,35,1.08801265718647,1000,35,1.52827154386904,1000,35,1.10740303072538,1000,35,1.8559548449288,1000
"36",36,1.04536170315961,1000,36,2.00654827689827,1000,36,0.809176177404464,1000,36,1.63530677157291,1000,36,0.961124198821788,1000,36,0.986696135304524,1000,36,1.05424109986039,1000,36,1.17241183928836,1000,36,0.948242834375033,1000,36,6.20120123950558e+22,1000,36,6.07229029839399,1000,36,0.919782498144021,1000,36,0.914164726450537,1000,36,1.02234594234973,1000,36,0.932151464584795,1000,36,1.68923057876935,1000,36,1.13087758699814,1000,36,1.47398226039814,1000,36,1.23251315601123,1000,36,4.04534728347681,1000
"37",37,1.16380132939369,1000,37,1.0480440678707,1000,37,1.12776295753455,1000,37,2.75803249777828,1000,37,0.948465160674571,1000,37,1.26601201700749,1000,37,1.11038162538031,1000,37,1.0156789579028,1000,37,0.991847405196118,1000,37,1210523.890357,1000,37,1.11602887738845,1000,37,1.2855724821517,1000,37,0.836819383422542,1000,37,0.964091903682311,1000,37,1.20154286742183,1000,37,0.769029742932604,1000,37,0.965717910830562,1000,37,0.914959037180024,1000,37,0.792321233442484,1000,37,3.91294939857456,1000
"38",38,1.21595587116713,1000,38,1.21894172272919,1000,38,0.933880597050384,1000,38,0.961534153904777,1000,38,1.25870493522094,1000,38,0.852540536149073,1000,38,0.941013295256687,1000,38,0.923211072664113,1000,38,1.6344330825645,1000,38,2384050.38499699,1000,38,0.94938589118225,1000,38,0.826829824912349,1000,38,0.899590887390968,1000,38,2.11180407711516,1000,38,1.70148201211235,1000,38,2.74602721642728,1000,38,2.31291950887603,1000,38,1.1382795547535,1000,38,2.42712486168465,1000,38,5.1298617685878,1000
"39",39,1.0307580813602,1000,39,0.937238795412736,1000,39,0.903626371687321,1000,39,1.04704824901439,1000,39,1.00880663233028,1000,39,0.995500641027744,1000,39,1.08235830051748,1000,39,0.954105008243988,1000,39,1.17671923992034,1000,39,13408.6802582387,1000,39,1.4242059880731,1000,39,0.940651208965232,1000,39,0.913020629668698,1000,39,1.5249476667652,1000,39,0.862157783534103,1000,39,1.05624314278086,1000,39,0.882747014861165,1000,39,1.83740021645699,1000,39,1.32087341664195,1000,39,1.45791579363369,1000
"40",40,0.913806553719751,1000,40,0.875612060360057,1000,40,0.890320838920603,1000,40,0.895440500589661,1000,40,0.966271873170463,1000,40,1.27030844411012,1000,40,0.867050265693646,1000,40,1.16178342018031,1000,40,0.968426785522376,1000,40,11933229.6302719,1000,40,1.81272261836797,1000,40,0.940600013172287,1000,40,1.51027404326524,1000,40,2.26780869352564,1000,40,2.32642231947485,1000,40,1.44038678717998,1000,40,0.831799593926297,1000,40,0.866629916472837,1000,40,3.94468391305549,1000,40,6.89350737782873,1000
"41",41,1.17711167388585,1000,41,0.962224360985255,1000,41,1.01858779207377,1000,41,0.886091458981365,1000,41,0.940212813450924,1000,41,0.951314302361494,1000,41,0.868064385961715,1000,41,0.954854194979211,1000,41,1.19265389283797,1000,41,219878.563516161,1000,41,0.917911488010294,1000,41,0.723313565861922,1000,41,0.946215154398049,1000,41,1.39361747939362,1000,41,1.06776582323787,1000,41,0.75425942158621,1000,41,4.00281186148149,1000,41,3.86295575299602,1000,41,2.06961763709167,1000,41,3.73443867114449,1000
"42",42,0.889358942387161,1000,42,0.940493641667102,1000,42,1.05252306744153,1000,42,1.09751973654316,1000,42,0.866367139218419,1000,42,1.0396500550633,1000,42,1.20868082390295,1000,42,0.919199124384358,1000,42,0.945700385383426,1000,42,53192632.0736203,1000,42,0.874852655269516,1000,42,1.1436282942648,1000,42,1.29137892450058,1000,42,1.20812905068127,1000,42,1.04949449646698,1000,42,0.824663607135801,1000,42,1.14244388300123,1000,42,0.86471993991306,1000,42,3.89442365950233,1000,42,8.73914220077144,1000
"43",43,0.943471518561208,1000,43,1.17111107154493,1000,43,1.00830228225199,1000,43,0.964078520140785,1000,43,1.25755448734806,1000,43,1.66982318889631,1000,43,0.987498414582066,1000,43,1.03522792482519,1000,43,1.02804828937189,1000,43,17071151.2964672,1000,43,0.929887548424246,1000,43,0.897015650340589,1000,43,6.84973728886714,1000,43,0.813248538189584,1000,43,0.907705392360208,1000,43,0.911964468428754,1000,43,1.90749441092922,1000,43,0.857132905941266,1000,43,0.968417059047422,1000,43,9.66422700395036,1000
"44",44,0.931885145476748,1000,44,0.85656360593678,1000,44,0.843420157941227,1000,44,0.882813691245561,1000,44,1.19569818348758,1000,44,1.07056533100648,1000,44,0.882497934431752,1000,44,1.14897109345327,1000,44,1.36285402873706,1000,44,3.43859033955222e+33,1000,44,4.41595565328962,1000,44,1.62672106094791,1000,44,5.82250775552213,1000,44,0.907685920869908,1000,44,0.936865443590724,1000,44,0.889422146481379,1000,44,0.88925455479455,1000,44,1.61090351194248,1000,44,2.20987465691962,1000,44,3.81494429050633,1000
"45",45,1.05547084334367,1000,45,0.916605781318512,1000,45,0.949197702580634,1000,45,2.07063870644284,1000,45,1.01653925074006,1000,45,1.10003160594915,1000,45,2.05262909685291,1000,45,1.02219153604402,1000,45,1.31200565633379,1000,45,135913.211873855,1000,45,1.25425624293777,1000,45,1.75039213846307,1000,45,1.0161030866526,1000,45,1.03857626378476,1000,45,1.16772188773839,1000,45,0.936873656756702,1000,45,1.34343934665108,1000,45,1.21317973462594,1000,45,1.00531946038816,1000,45,2.92824744419642,1000
"46",46,1.04493557198769,1000,46,2.22441058121448,1000,46,0.884322473468315,1000,46,1.18591855779038,1000,46,0.848015537190434,1000,46,1.02223434324386,1000,46,0.871865847496507,1000,46,1.52574263444578,1000,46,1.48060061324313,1000,46,193642879.399763,1000,46,0.970083564594809,1000,46,0.797052951468856,1000,46,1.44911273273913,1000,46,0.858618063138234,1000,46,0.957480662919548,1000,46,0.930712181021436,1000,46,4.78712726406882,1000,46,0.863325326888481,1000,46,1.91948448550188,1000,46,3.47153375426032,1000
"47",47,1.0834871168528,1000,47,0.786705936101098,1000,47,0.906574001329815,1000,47,0.879012530512967,1000,47,0.915540973384259,1000,47,0.940126760090927,1000,47,0.883841375399717,1000,47,1.24852051575605,1000,47,1.10444177359589,1000,47,287482.981025776,1000,47,0.937087737919702,1000,47,1.35866205038174,1000,47,0.992652598159235,1000,47,1.33812742435984,1000,47,4.28918841022102,1000,47,0.886019597296736,1000,47,0.868799066708081,1000,47,2.29048163307139,1000,47,2.47525878327322,1000,47,1.95068271126369,1000
