"","replicate_id","overshoot_ratio","subsample","replicate_id","overshoot_ratio","subsample"
"110",110,7.10041478212289,5690,110,0.972323609810714,5690
"111",111,2.8540622340143,5690,111,1.62775400206598,5690
"112",112,2.60135216641503,5690,112,1.28224626168394,5690
"113",113,111.032009354239,5690,113,59.5367680048864,5690
"114",114,5.96124230305686,5690,114,2.46503467667969,5690
"115",115,2.95400933000017,5690,115,1.16459581433447,5690
"116",116,57.0601113428514,5690,116,1.41262697352928,5690
"117",117,1.71162905897778,5690,117,2.04275067530735,5690
"118",118,5.91995232219285,5690,118,1.20244011750925,5690
"119",119,2.68649517467718,5690,119,2.51761203936551,5690
"120",120,2.39054884279949,5690,120,2.77715104311516,5690
"121",121,4.62280131467273,5690,121,2.4393861102201,5690
"122",122,3.85605786373381,5690,122,1.59026943650128,5690
"123",123,9.54580590892158,5690,123,1.7940977138285,5690
"124",124,5.68919679525246,5690,124,1.10261940736035,5690
"125",125,2.86188657185197,5690,125,1.74879618627943,5690
"126",126,1.21739117902352,5690,126,2.0938326488606,5690
"127",127,2.63680321726333,5690,127,1.15597711476973,5690
"128",128,14.5744060766891,5690,128,4.40245377892889,5690
"129",129,2.0307569013229,5690,129,1.67583727758286,5690
"130",130,3.63303165488748,5690,130,1.75115494623762,5690
"131",131,3.78488425608633,5690,131,1.36714627295383,5690
"132",132,5.94054815562656,5690,132,1.6920112046697,5690
"133",133,6.15521645431324,5690,133,0.915272663211441,5690
"134",134,4.18091664042153,5690,134,0.923546740477908,5690
"135",135,5.68397342063515,5690,135,1.5371064364199,5690
"136",136,3.74064692078443,5690,136,1.58788110231147,5690
"137",137,7.14990420397979,5690,137,0.96635884967475,5690
"138",138,5.42543285859363,5690,138,2.05834904379865,5690
"139",139,3.36998386990239,5690,139,1.70096471156511,5690
"140",140,5.66837261251844,5690,140,1.5589291890136,5690
"141",141,4.89632444149041,5690,141,1.68807939475898,5690
"142",142,4.52863407305231,5690,142,1.06038400837227,5690
"143",143,17.7502139762913,5690,143,1.16083311287109,5690
"144",144,5.72049591368353,5690,144,1.12669475055182,5690
"145",145,2.0809658154299,5690,145,1.81188081368096,5690
"146",146,8.39249910114968,5690,146,2.41440634775956,5690
"147",147,5.93561981125515,5690,147,1.25968995862494,5690
"148",148,3.17709818085329,5690,148,2.51841959034715,5690
"149",149,7.20913226669472,5690,149,1.04405716906563,5690
"150",150,2.05723240684887,5690,150,1.60595858058388,5690
"151",151,7.74681468398257,5690,151,2.14281857175594,5690
"152",152,7.06216186114415,5690,152,3.79035721648768,5690
"153",153,3.8793479216077,5690,153,1.5637005144481,5690
"154",154,46.4609858493482,5690,154,2.85349526878249,5690
"155",155,48.5663134660037,5690,155,2.37497136548054,5690
"156",156,4.83253666138713,5690,156,1.63055402769251,5690
"157",157,2.66368526037612,5690,157,2.45021606488094,5690
"158",158,68.7424901834863,5690,158,2.98210328022325,5690
"159",159,9.5517106294022,5690,159,2.08545736950505,5690
"160",160,2.14789262327898,5690,160,1.21187079720753,5690
"161",161,2.26693121809876,5690,161,1.51612526084149,5690
"162",162,1.44969039263167,5690,162,1.47738038462432,5690
"163",163,419.118485164451,5690,163,3.19022916600179,5690
"164",164,1.88069176012976,5690,164,1.66511597452447,5690
"165",165,2.6728071545729,5690,165,2.94883029272978,5690
"166",166,7.2766700429815,5690,166,2.42693489799722,5690
"167",167,5.2231740784411,5690,167,2.3162895249564,5690
"168",168,5.07069453997934,5690,168,1.42734407485837,5690
"169",169,6.36418905988409,5690,169,1.97205199570782,5690
"170",170,2.00369053139251,5690,170,1.91449371361099,5690
"171",171,27.5428342497018,5690,171,1.83881714514444,5690
"172",172,44.7437527091712,5690,172,2.73526398077428,5690
"173",173,5.24829515883531,5690,173,1.87882365793035,5690
"174",174,4.52976353379746,5690,174,1.75444601262338,5690
"175",175,10.7645347849673,5690,175,1.61178434868938,5690
"176",176,16.0500026452723,5690,176,1.87325822686698,5690
"177",177,15.6699032251229,5690,177,1.84907407337696,5690
"178",178,2.93909428625498,5690,178,2.2122547196098,5690
"179",179,5.69489601903008,5690,179,1.03770187338748,5690
"180",180,6.86890602911452,5690,180,1.00695927085171,5690
"181",181,2.88317729369445,5690,181,1.09122169860143,5690
"182",182,2.05903532647606,5690,182,2.75216776933207,5690
"183",183,2.32649963961613,5690,183,2.80104348702888,5690
"184",184,1.40620574660107,5690,184,3.17303067918924,5690
"185",185,6.48692241937052,5690,185,2.31778465590469,5690
"186",186,3.02731968331869,5690,186,2.97419718643467,5690
"187",187,15.5651812025068,5690,187,2.56779493410519,5690
"188",188,90.254468035704,5690,188,2.03154191142918,5690
"189",189,4.52796538601141,5690,189,1.07777805634242,5690
"190",190,2.87134117470487,5690,190,0.953751898857186,5690
"191",191,5.71006420515392,5690,191,4.82445463272192,5690
"192",192,4.18945654407278,5690,192,3.68225322948668,5690
"193",193,2.25682154151526,5690,193,4.49493503029696,5690
"194",194,2.36316116840416,5690,194,1.33856498301211,5690
"195",195,3.58780789033233,5690,195,1.71949878058353,5690
"196",196,2.2325499249346,5690,196,1.63843029946653,5690
"197",197,4.83157511026022,5690,197,2.59330590023467,5690
"198",198,106.381575839733,5690,198,1.92342685356051,5690
"199",199,67.5314213856373,5690,199,1.42643826766351,5690
"200",200,67.1368451900994,5690,200,1.61491562591441,5690
"201",201,2.31565568794857,5690,201,2.11753854887919,5690
"202",202,0.996179700227034,5690,202,1.87684013431832,5690
"203",203,2.84584495294248,5690,203,2.19692828783424,5690
"204",204,2.92260721309208,5690,204,1.40208398856746,5690
"205",205,3.53320952880593,5690,205,3.1688615286185,5690
"206",206,3.47800560813712,5690,206,0.885183438820216,5690
"207",207,4.31250932815749,5690,207,1.16687656006978,5690
"208",208,15.2448802682753,5690,208,1.10683945706292,5690
"209",209,3.88273479056204,5690,209,1.79297673201411,5690
"210",210,4.72427670729745,5690,210,1.83685122320809,5690
"211",211,3.45792765617629,5690,211,1.97472200140399,5690
"212",212,43.9610080366082,5690,212,2.66673210131044,5690
"213",213,4.60138557075397,5690,213,0.89232799122375,5690
"214",214,4.38783967253111,5690,214,1.67314470700966,5690
"215",215,4.30085202068869,5690,215,2.37944253383415,5690
"216",216,6.39200645499802,5690,216,2.32616969488207,5690
"217",217,6.70011800479782,5690,217,2.18974988111882,5690
"218",218,53.2668991823304,5690,218,19.7712329708333,5690
"219",219,8.69934545167789,5690,219,1.44745767687276,5690
"220",220,16.8638264121751,5690,220,4.39903327280056,5690
"221",221,2.15317886456262,5690,221,1.32278779978185,5690
"222",222,0.9572693593099,5690,222,1.07632650767506,5690
"223",223,1.29814202560729,5690,223,0.999857863527192,5690
"224",224,3.32777332043314,5690,224,1.17112804170205,5690
"225",225,1.2695109127212,5690,225,1.30275923835719,5690
"226",226,2.09332825647713,5690,226,2.3882307893186,5690
"227",227,2.78191512253709,5690,227,2.14485441013545,5690
"228",228,1.63253531135597,5690,228,1.13858120722483,5690
"229",229,1.92070883772125,5690,229,1.09179710267929,5690
"230",230,3.61068286961717,5690,230,1.03641411334602,5690
"231",231,30.943712866225,5690,231,1.22329581591167,5690
"232",232,7.87837982005185,5690,232,0.986110597146615,5690
"233",233,11.8432359790564,5690,233,1.33696140682445,5690
"234",234,10.8948700882214,5690,234,1.28443808723859,5690
"235",235,3.09755490592051,5690,235,1.98226106509099,5690
"236",236,19.9384023711571,5690,236,1.04402791798918,5690
"237",237,74.2212853075227,5690,237,0.99085777123044,5690
"238",238,22.1234617139396,5690,238,1.36940222933424,5690
"239",239,9.93510054375026,5690,239,1.29122870449749,5690
"240",240,18.5598396202212,5690,240,1.70225846493621,5690
"241",241,6.30506762305738,5690,241,1.23765299359396,5690
"242",242,4.2020135277359,5690,242,1.63429671179967,5690
"243",243,3.69345900688919,5690,243,1.20075336836914,5690
"244",244,293.629111493052,5690,244,1.07584408951837,5690
"245",245,4.51406369635388,5690,245,0.900824144233955,5690
"246",246,5.86281313113225,5690,246,1.51949986800237,5690
"247",247,2.74857922259522,5690,247,1.16638111254364,5690
"248",248,2.71339347218333,5690,248,3.15780518837474,5690
"249",249,3.28893464630728,5690,249,1.96872964109717,5690
"250",250,2.55342342639574,5690,250,1.09357960414724,5690
"251",251,6.37455360940689,5690,251,0.944473615608596,5690
"252",252,3.49643183290601,5690,252,1.29955125979584,5690
"253",253,6.84277711837412,5690,253,1.4984850510491,5690
"254",254,3.86361995424918,5690,254,1.57826750092904,5690
"255",255,3.88137807938388,5690,255,0.993239179587111,5690
"256",256,4.70419905466064,5690,256,1.14251439626845,5690
"257",257,6.9021313941639,5690,257,1.13487868200757,5690
"258",258,6.07681949483241,5690,258,1.28699944267063,5690
"259",259,3.07205487526923,5690,259,1.51879130240091,5690
"260",260,2.12579963041152,5690,260,1.82960004084243,5690
"261",261,5.51201742750688,5690,261,1.00983249509941,5690
"262",262,3.42775465922368,5690,262,1.39266754761048,5690
"263",263,26.5377786498523,5690,263,0.965941891529786,5690
"264",264,4.81852939498819,5690,264,1.17225822417086,5690
"265",265,5.1876361914404,5690,265,1.16263482849988,5690
"266",266,1.51052121036849,5690,266,1.98263511585728,5690
"267",267,2.91069267067167,5690,267,1.40049315698332,5690
"268",268,3.01599962340658,5690,268,1.43286298114194,5690
"269",269,6.86682653401292,5690,269,1.23954784947422,5690
"270",270,5.11398506221504,5690,270,0.839731901896159,5690
"271",271,3.16485963445263,5690,271,1.46775091157062,5690
"272",272,2.71175499379239,5690,272,1.12389223360782,5690
"273",273,4.46270094701974,5690,273,1.7509987359155,5690
"274",274,3.35335653092123,5690,274,1.41185260680264,5690
"275",275,4.1438100220778,5690,275,0.942523604053303,5690
"276",276,3.13221931877647,5690,276,1.10830855677637,5690
"277",277,2.12722264954553,5690,277,1.15294140072645,5690
"278",278,2.62134981713867,5690,278,1.07130187634632,5690
"279",279,2.18467993979379,5690,279,1.11174871770332,5690
"280",280,4.05090106444439,5690,280,0.944866108376525,5690
"281",281,5.55784509880949,5690,281,0.994182451583543,5690
"282",282,3.40294718848593,5690,282,1.70585673023305,5690
"283",283,2.59556189846472,5690,283,1.18343508130891,5690
"284",284,1.4438184684322,5690,284,1.1481526021595,5690
"285",285,3.52274575006611,5690,285,1.30325420714672,5690
"286",286,5.1392915843898,5690,286,1.42718081211144,5690
"287",287,3.99348980311669,5690,287,1.84432675438921,5690
"288",288,3.52137187416487,5690,288,1.56231290449615,5690
"289",289,5.38230001271336,5690,289,1.72009001569995,5690
"290",290,5.15913942630824,5690,290,1.01667314121547,5690
"291",291,3.91985933256311,5690,291,1.25210770465143,5690
"292",292,4.27630475420193,5690,292,1.17062943971217,5690
"293",293,6.12507616682689,5690,293,1.1909260962284,5690
"294",294,4.66129676996614,5690,294,2.68083393120037,5690
"295",295,7.40238860618943,5690,295,1.00368025361842,5690
"296",296,2.28316617195025,5690,296,1.51786103147081,5690
"297",297,6.51909088328958,5690,297,1.03851947766923,5690
"298",298,6.08384453787553,5690,298,2.15509422094954,5690
"299",299,2.68405990787716,5690,299,1.07877184379324,5690
"300",300,3.14038934264142,5690,300,2.13948585250229,5690
"301",301,28.7800664514184,5690,301,1.00889367302491,5690
"302",302,3.07470675881012,5690,302,1.20088978517384,5690
"303",303,2.90239557338114,5690,303,0.930456129972827,5690
"304",304,7.38967524549737,5690,304,1.08875172739139,5690
"305",305,2.13848284957869,5690,305,1.55730675075368,5690
"306",306,2.86596566991901,5690,306,1.38819589162731,5690
"307",307,2.6521396889698,5690,307,1.26908065279485,5690
"308",308,6.22037704236765,5690,308,1.34389515719958,5690
"309",309,11.0809201411818,5690,309,1.16818742201809,5690
"310",310,8.35667896588628,5690,310,1.05272627662854,5690
"311",311,3.89639189045373,5690,311,1.24677338109909,5690
"312",312,6.87839356751771,5690,312,1.73865567264508,5690
"313",313,13.7731829192682,5690,313,1.00748286514826,5690
"314",314,6.13704464968168,5690,314,1.12373448362833,5690
"315",315,6.97641416321608,5690,315,1.95377145409403,5690
"316",316,6.5746101841388,5690,316,1.07226019100591,5690
"317",317,4.33411907697148,5690,317,1.22051371909127,5690
"318",318,4.28975716847514,5690,318,0.932507634190545,5690
"319",319,5.52368486320953,5690,319,1.49265073192986,5690
"320",320,2.40357398398616,5690,320,1.06348724960359,5690
"321",321,0.655827000371129,5690,321,1.02351877384974,5690
"322",322,3.20652354368761,5690,322,0.921570542460659,5690
"323",323,1.23216802420806,5690,323,1.01423939575059,5690
"324",324,0.421909255472765,5690,324,0.984836569052194,5690
"325",325,0.592975617292816,5690,325,1.02133215236875,5690
"326",326,0.746543248753595,5690,326,1.31796314796829,5690
"327",327,0.598665558665374,5690,327,1.14499584626424,5690
"328",328,3.25590361652719,5690,328,2.13971198720353,5690
"329",329,5.79860731202622,5690,329,1.13655541255404,5690
"330",330,4.75252271813103,5690,330,3.50845461837962,5690
